Quantitation Report,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Lab Name:,OGL,,,,,,,,,,,,,,,,
Instrument:,QEFocus,,,,,,,,Method:,Known_IPLs_Marine_11_14_2018_Known_IPLs_Marine_11_14_2018,,,,,,,
User:,Thermo,,,,,,,,,Known_IPLs_Marine_11_14_2018,,,,,,,
Batch:,Known_IPLs_Marine_11_14_2018,,,,,,,,Cali File:,Known_IPLs_Marine_11_14_2018.calx,,,,,,,
,,,,,,,,,,,,,,,,,
Vial Pos,,Sample ID,,File Name,,Level,,Sample Name,,File Date,,Comment,,,,,
PC-28:0,,10.83,,695.5320435,,21825811,Linear,0.000, ,N/A,,N/A,,,,,2
PC-28:0,,10.87,,700.4885864,,21825811,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:2,,10.64,,744.5534668,,837670,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:2,,10.37,,761.5768433,,837670,Linear,0.000, ,N/A,,N/A,,,,,2
PC-33:2,,10.47,,766.5379639,,837670,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:5,,10.51,,785.4526367,,170491,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:5,,10.34,,802.479126,,170491,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:5,,10.53,,807.4286499,,170491,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-36:0,,10.38,,851.5947266,,38650,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-36:0,,11.16,,868.6135254,,38650,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-36:0,,10.88,,873.574585,,38650,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-38:3,,10.6,,873.5792847,,56040,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-38:3,,10.38,,890.602356,,56040,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-38:3,,10.49,,895.5612183,,56040,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-38:4,,10.95,,871.5576172,,3536,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-38:4,,11.08,,888.5848999,,3536,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-38:4,,N/F,,N/F,,3536,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-42:11,,10.52,,917.5443726,,926,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-42:11,,N/F,,N/F,,926,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-42:11,,N/F,,N/F,,926,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:2,,10.63,,819.5316162,,1058462,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:2,,10.24,,836.553772,,1058462,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:2,,10.91,,841.510437,,1058462,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-34:3,,10.36,,839.4924927,,1692030,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:3,,10.35,,817.5107422,,1692030,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:3,,10.28,,834.5392456,,1692030,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-34:4,,10.34,,815.494873,,929760,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:4,,11.14,,832.5250244,,929760,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:4,,10.33,,837.4763794,,929760,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:1,,10.66,,732.5532837,,9280802,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:1,,10.51,,749.5771484,,9280802,Linear,0.000, ,N/A,,N/A,,,,,2
PC-32:1,,10.55,,754.5371094,,9280802,Linear,0.000, ,N/A,,N/A,,,,,3
PC-30:0,,10.79,,706.5383301,,26734754,Linear,0.000, ,N/A,,N/A,,,,,1
PC-30:0,,10.78,,728.5204468,,26734754,Linear,0.000, ,N/A,,N/A,,,,,2
PC-30:0,,10.78,,723.5620728,,26734754,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:1,,10.64,,746.5689087,,1408442,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:1,,10.55,,768.5531006,,1408442,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:1,,N/F,,N/F,,1408442,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-30:0,,10.49,,789.4785156,,19650319,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:0,,10.8,,767.4943237,,19650319,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:0,,10.49,,784.5229492,,19650319,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-36:2,,10.46,,847.5595093,,7926,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-36:2,,11.02,,864.5837402,,7926,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-36:2,,10.33,,869.5462036,,7926,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-30:0,,10.64,,700.5719604,,9581167,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-30:0,,10.63,,717.6018677,,9581167,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-30:0,,10.55,,722.555542,,9581167,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:1,,10.72,,718.5383301,,1290809,Linear,0.000, ,N/A,,N/A,,,,,1
PC-31:1,,10.58,,740.522644,,1290809,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:1,,N/F,,N/F,,1290809,Linear,0.000, ,N/F,,N/F,,,,,2
PC-37:6,,10.38,,792.5542603,,1935495,Linear,0.000, ,N/A,,N/A,,,,,1
PC-37:6,,10.32,,809.5839844,,1935495,Linear,0.000, ,N/A,,N/A,,,,,2
PC-37:6,,10.58,,814.5339355,,1935495,Linear,0.000, ,N/A,,N/A,,,,,3
PC-29:0,,10.82,,692.5229492,,6314080,Linear,0.000, ,N/A,,N/A,,,,,1
PC-29:0,,10.83,,714.5041504,,6314080,Linear,0.000, ,N/A,,N/A,,,,,2
PC-29:0,,10.79,,709.546814,,6314080,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:2,,10.32,,808.5241699,,3236522,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:2,,10.32,,813.4797363,,3236522,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:2,,N/F,,N/F,,3236522,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-27:0,,10.79,,658.5267944,,200827,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-27:0,,10.73,,675.5501709,,200827,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-27:0,,10.67,,680.5077515,,200827,Linear,0.000, ,N/A,,N/A,,,,,3
PC-36:1,,10.49,,788.6156616,,1692427,Linear,0.000, ,N/A,,N/A,,,,,1
PC-36:1,,10.74,,805.6448364,,1692427,Linear,0.000, ,N/A,,N/A,,,,,2
PC-36:1,,10.41,,810.5965576,,1692427,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-26:0,,10.85,,644.5105591,,222522,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-26:0,,10.61,,661.5345459,,222522,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-26:0,,10.73,,666.4935913,,222522,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:6,,10.78,,736.4946289,,20059,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:6,,11.33,,758.4699097,,20059,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:6,,N/F,,N/F,,20059,Linear,0.000, ,N/F,,N/F,,,,,2
PC-27:0,,10.93,,664.4927979,,880970,Linear,0.000, ,N/A,,N/A,,,,,1
PC-27:0,,10.88,,681.5155029,,880970,Linear,0.000, ,N/A,,N/A,,,,,2
PC-27:0,,10.95,,686.4761963,,880970,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:6,,10.76,,739.5050659,,16331,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:6,,10.61,,722.4769897,,16331,Linear,0.000, ,N/A,,N/A,,,,,2
PC-32:6,,10.57,,744.4564819,,16331,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-31:1,,10.58,,712.5738525,,193931,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-31:1,,N/F,,N/F,,193931,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-31:1,,N/F,,N/F,,193931,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-36:2,,10.64,,744.5534668,,817412,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-36:2,,10.47,,766.5379639,,817412,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-36:2,,N/F,,N/F,,817412,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DEG-27:4,,10.89,,586.4238281,,36409,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DEG-27:4,,N/F,,N/F,,36409,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DEG-27:4,,N/F,,N/F,,36409,Linear,0.000, ,N/F,,N/F,,,,,3
PC-35:1,,10.65,,762.5977173,,1601271,Linear,0.000, ,N/A,,N/A,,,,,1
PC-35:1,,10.47,,784.581604,,1601271,Linear,0.000, ,N/A,,N/A,,,,,3
PC-35:1,,N/F,,N/F,,1601271,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-35:1,,10.66,,732.5532837,,9280802,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-35:1,,10.51,,749.5771484,,9280802,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-35:1,,10.55,,754.5371094,,9280802,Linear,0.000, ,N/A,,N/A,,,,,3
PC-35:0,,10.47,,786.5993042,,2654347,Linear,0.000, ,N/A,,N/A,,,,,1
PC-35:0,,10.77,,764.6151733,,2654347,Linear,0.000, ,N/A,,N/A,,,,,2
PC-35:0,,N/F,,N/F,,2654347,Linear,0.000, ,N/F,,N/F,,,,,3
PC-36:10,,10.85,,787.5021362,,29938,Linear,0.000, ,N/A,,N/A,,,,,2
PC-36:10,,N/F,,N/F,,29938,Linear,0.000, ,N/F,,N/F,,,,,1
PC-36:10,,N/F,,N/F,,29938,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-31:1,,10.81,,676.4910889,,376468,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-31:1,,10.75,,698.4755859,,376468,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-31:1,,10.57,,693.5161133,,376468,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-31:2,,10.5,,674.4735718,,26020,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-31:2,,10.5,,691.5048828,,26020,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-31:2,,10.51,,696.4556274,,26020,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-33:2,,10.76,,702.5067139,,455100,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-33:2,,10.62,,724.4915161,,455100,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-33:2,,10.51,,719.5300293,,455100,Linear,0.000, ,N/A,,N/A,,,,,3
PC-34:4,,10.55,,754.5371094,,1977998,Linear,0.000, ,N/A,,N/A,,,,,1
PC-34:4,,10.59,,771.5675049,,1977998,Linear,0.000, ,N/A,,N/A,,,,,2
PC-34:4,,11.42,,776.5162354,,1977998,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-29:1,,11.4,,648.4603882,,39620,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-29:1,,10.56,,665.4838867,,39620,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-29:1,,N/F,,N/F,,39620,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-30:0,,10.93,,664.4927979,,927117,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-30:0,,10.95,,686.4761963,,927117,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-30:0,,10.88,,681.5155029,,927117,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-30:1,,11.07,,662.477478,,147871,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-30:1,,11.07,,684.4604492,,147871,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-30:1,,N/F,,N/F,,147871,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-31:0,,10.87,,678.5071411,,21833545,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-31:0,,10.83,,695.5320435,,21833545,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-31:0,,10.87,,700.4885864,,21833545,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-32:0,,10.76,,690.5076904,,448500,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:0,,10.91,,712.4907837,,448500,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:0,,N/F,,N/F,,448500,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:1,,11,,688.4926147,,48927,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:1,,10.89,,710.4724731,,48927,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:1,,N/F,,N/F,,48927,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-38:6,,10.66,,764.5210571,,345366,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-38:6,,10.74,,781.5499268,,345366,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-38:6,,10.83,,786.5009155,,345366,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-40:6,,10.86,,792.5554199,,44789,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-40:6,,10.51,,809.5791626,,44789,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-40:6,,10.58,,814.5339355,,44789,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-40:7,,10.6,,790.5354004,,159560,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-40:7,,10.86,,807.5682373,,159560,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-40:7,,N/F,,N/F,,159560,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-44:12,,11.37,,853.5460815,,3841,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-44:12,,N/F,,N/F,,3841,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-44:12,,N/F,,N/F,,3841,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-29:0,,11,,650.4771118,,419962,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-29:0,,11.01,,672.4588013,,419962,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-29:0,,10.92,,667.4995117,,419962,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:1,,10.79,,706.5383301,,26725072,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-34:1,,10.78,,723.5620728,,26725072,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-34:1,,10.78,,728.5204468,,26725072,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,10.91,,716.5221558,,238694,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-34:2,,10.91,,716.5221558,,238694,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-34:2,,10.76,,738.5009155,,238694,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,10.76,,738.5009155,,238694,Linear,0.000, ,N/A,,N/A,,,,,5
PE-DAG/AEG-34:2,,N/F,,N/F,,238694,Linear,0.000, ,N/F,,N/F,,,,,4
PE-DAG/AEG-34:2,,N/F,,N/F,,238694,Linear,0.000, ,N/F,,N/F,,,,,6
PE-DAG/AEG-35:4,,10.65,,726.506958,,732657,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-35:4,,11.26,,743.5336304,,732657,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-35:4,,10.6,,748.4909058,,732657,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-28:0,,11.41,,636.4615479,,134302,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-28:0,,10.97,,653.4877319,,134302,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-28:0,,10.84,,658.4446411,,134302,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-35:2,,10.67,,730.5380859,,1603661,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-35:2,,10.85,,752.5220947,,1603661,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-35:2,,N/F,,N/F,,1603661,Linear,0.000, ,N/F,,N/F,,,,,2
PC-33:5,,10.84,,738.5047607,,33938,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:5,,10.86,,755.5369873,,33938,Linear,0.000, ,N/A,,N/A,,,,,2
PC-33:5,,10.73,,760.4868774,,33938,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:0,,10.7,,748.5853271,,1449410,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:0,,10.6,,765.6079712,,1449410,Linear,0.000, ,N/A,,N/A,,,,,2
PC-33:0,,10.67,,770.5684204,,1449410,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-30:1,,10.82,,765.4849854,,5674,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:1,,11,,782.5066528,,5674,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:1,,11.27,,787.4620972,,5674,Linear,0.000, ,N/A,,N/A,,,,,3
PC-DEG-26:0,,10.91,,622.4259033,,2201,Linear,0.000, ,N/A,,N/A,,,,,1
PC-DEG-26:0,,11.35,,644.4077148,,2201,Linear,0.000, ,N/A,,N/A,,,,,3
PC-DEG-26:0,,N/F,,N/F,,2201,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-33:1,,10.76,,704.522583,,3610103,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-33:1,,10.97,,726.5064087,,3610103,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-33:1,,N/F,,N/F,,3610103,Linear,0.000, ,N/F,,N/F,,,,,2
PC-26:0,,11,,650.4771118,,419001,Linear,0.000, ,N/A,,N/A,,,,,1
PC-26:0,,11.01,,672.4588013,,419001,Linear,0.000, ,N/A,,N/A,,,,,3
PC-26:0,,N/F,,N/F,,419001,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-30:2,,11.41,,780.4943237,,92758,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:2,,11.35,,785.4511719,,92758,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:2,,11.48,,763.4636841,,92758,Linear,0.000, ,N/A,,N/A,,,,,3
2Gly-GDGT-2,,11.1,,1621.383301,,397,Linear,0.000, ,N/A,,N/A,,,,,1
2Gly-GDGT-2,,N/F,,N/F,,397,Linear,0.000, ,N/F,,N/F,,,,,2
2Gly-GDGT-2,,N/F,,N/F,,397,Linear,0.000, ,N/F,,N/F,,,,,3
2Gly-OH-GDGT-2,,11.48,,1637.378174,,476,Linear,0.000, ,N/A,,N/A,,,,,1
2Gly-OH-GDGT-2,,N/F,,N/F,,476,Linear,0.000, ,N/F,,N/F,,,,,2
2Gly-OH-GDGT-2,,N/F,,N/F,,476,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-26:0,,11.81,,728.458374,,2497,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-26:0,,11.23,,733.4147949,,2497,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-26:0,,N/F,,N/F,,2497,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-24:0,,11.9,,683.4026489,,1262,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-24:0,,11.38,,700.4295044,,1262,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-24:0,,N/F,,N/F,,1262,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-22:4,,11.3,,580.3867798,,525,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-22:4,,N/F,,N/F,,525,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-22:4,,N/F,,N/F,,525,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG,,11.82,,937.590332,,1058023,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG,,11.71,,954.6118774,,1058023,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG,,11.71,,959.5697021,,1058023,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-42:6,,11.97,,844.5747681,,4574,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-42:6,,11.29,,861.5947876,,4574,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-42:6,,11.32,,866.5580444,,4574,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:1,,11.74,,936.6635742,,1079186,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:1,,11.75,,941.6185913,,1079186,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:1,,12.12,,919.6386719,,1079186,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-24:2,,11.33,,612.4470825,,5448,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-24:2,,11.7,,629.4761353,,5448,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-24:2,,N/F,,N/F,,5448,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-38:6,,11.39,,800.6038208,,445,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-38:6,,N/F,,N/F,,445,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-38:6,,N/F,,N/F,,445,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:1,,11.89,,908.631897,,1445993,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:1,,11.89,,913.586731,,1445993,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:1,,N/F,,N/F,,1445993,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:6,,11.89,,926.5847168,,1028698,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:6,,11.96,,909.5576172,,1028698,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:6,,11.89,,931.5415649,,1028698,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:7,,11.94,,907.5405884,,1196136,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:7,,11.87,,924.569458,,1196136,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:7,,11.88,,929.5270386,,1196136,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:0,,11.89,,910.6456909,,488807,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:0,,11.89,,915.6002808,,488807,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:0,,N/F,,N/F,,488807,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:2,,11.78,,934.6478271,,1289979,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:2,,11.79,,939.6030884,,1289979,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:2,,N/F,,N/F,,1289979,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-34:4,,11.89,,913.586731,,755828,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:4,,11.79,,930.6151123,,755828,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:4,,11.83,,935.5700073,,755828,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-35:3,,11.93,,946.6462402,,905,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-35:3,,11.59,,951.5993042,,905,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-35:3,,N/F,,N/F,,905,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-34:3,,11.89,,915.6002808,,897921,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:3,,11.82,,932.6325073,,897921,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:3,,11.82,,937.590332,,897921,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-23:1,,11.93,,617.4735718,,1858,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-23:1,,11.53,,622.4318237,,1858,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-23:1,,N/F,,N/F,,1858,Linear,0.000, ,N/F,,N/F,,,,,1
2Gly-OH-GDGT-1,,11.88,,1661.386353,,856,Linear,0.000, ,N/A,,N/A,,,,,3
2Gly-OH-GDGT-1,,N/F,,N/F,,856,Linear,0.000, ,N/F,,N/F,,,,,1
2Gly-OH-GDGT-1,,N/F,,N/F,,856,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-30:0,,12.02,,882.6139526,,3034799,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-30:0,,12.01,,887.5697632,,3034799,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-30:0,,12.44,,865.5870361,,3034799,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:5,,11.91,,911.5723877,,1179922,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:5,,11.82,,928.6013184,,1179922,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:5,,11.81,,933.5592041,,1179922,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-30:2,,12.07,,883.5407715,,414254,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-30:2,,11.77,,861.5545044,,414254,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-30:2,,12.06,,878.5856934,,414254,Linear,0.000, ,N/A,,N/A,,,,,3
Gly-Hp-BDGT-4,,11.88,,1661.386353,,1360,Linear,0.000, ,N/A,,N/A,,,,,1
Gly-Hp-BDGT-4,,N/F,,N/F,,1360,Linear,0.000, ,N/F,,N/F,,,,,2
Gly-Hp-BDGT-4,,N/F,,N/F,,1360,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:5,,12.07,,883.5407715,,1680297,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:5,,11.94,,900.5695801,,1680297,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:5,,11.93,,905.5253906,,1680297,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:6,,12.15,,898.5554199,,72288,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:6,,12.18,,881.5272217,,72288,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:6,,12.17,,903.5060425,,72288,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:4,,12.03,,885.5563354,,2529736,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:4,,11.93,,902.5839233,,2529736,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:4,,11.94,,907.5405884,,2529736,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:2,,12.37,,889.5842896,,905797,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:2,,11.91,,906.6164551,,905797,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:2,,11.91,,911.5723877,,905797,Linear,0.000, ,N/A,,N/A,,,,,3
IS-PC-16:0,,12.3,,524.3722534,,15110160,Linear,0.000, ,N/A,,N/A,,,,,1
