Quantitation Report - 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
MS Integ Params:,,Known_IPLs_Marine_11_14_2018,,,,Quant Time:,11/16/2018 2:27:23 PM,,,,,,
116,,,N/F,757.6218,N/F,,,N/F,,,,FALSE,
116,,,N/F,762.5772,N/F,,,N/F,,,,FALSE,
117,DGTA-34:1,,9.56,760.60617,555996,N/A,,0.00,,,,FALSE,
117,,,9.65,738.62423,,,,0.09,,,,FALSE,
117,,,N/F,755.65078,N/F,,,N/F,,,,FALSE,
118,PG-DAG-34:1,,N/F,745.50141,N/F,N/A,,N/F,,,,FALSE,
118,,,9.75,762.52796,,,,0.19,,,,FALSE,
118,,,N/F,767.48336,N/F,,,N/F,,,,FALSE,
119,DGTA-21:0,,N/F,558.43643,N/F,N/A,,N/F,,,,FALSE,
119,,,N/F,575.46298,N/F,,,N/F,,,,FALSE,
119,,,9.67,580.41837,,,,0.10,,,,FALSE,
120,DGTA-34:2,,9.65,736.60858,794232,N/A,,0.06,,,,FALSE,
120,,,9.58,758.59052,,,,-0.01,,,,FALSE,
120,,,N/F,753.63513,N/F,,,N/F,,,,FALSE,
121,PME-DAG-34:2,,9.56,730.53813,40943,N/A,,-0.03,,,,FALSE,
121,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
121,,,N/F,752.52008,N/F,,,N/F,,,,FALSE,
122,C16PA,,9.69,688.48878,2308,N/A,,0.07,,,,FALSE,
122,,,9.56,671.46223,,,,-0.06,,,,FALSE,
122,,,9.73,693.44417,,,,0.11,,,,FALSE,
123,DGTA-34:4,,9.61,732.57728,58020,N/A,,-0.01,,,,FALSE,
123,,,N/F,749.60383,N/F,,,N/F,,,,FALSE,
123,,,N/F,754.55922,N/F,,,N/F,,,,FALSE,
124,PME-DAG-33:1,,N/F,718.53813,N/F,N/A,,N/F,,,,FALSE,
124,,,9.58,735.56468,,,,-0.04,,,,FALSE,
124,,,N/F,740.52008,N/F,,,N/F,,,,FALSE,
125,DGTA-30:0,,9.80,684.57728,1784631,N/A,,0.16,,,,FALSE,
125,,,9.72,701.60383,,,,0.08,,,,FALSE,
125,,,9.71,706.55922,,,,0.07,,,,FALSE,
126,C16PME,,9.67,706.53813,89004,N/A,,0.02,,,,FALSE,
126,,,9.66,728.52008,,,,0.01,,,,FALSE,
126,,,N/F,723.56468,N/F,,,N/F,,,,FALSE,
127,C16-PE,,9.73,692.52248,198335,N/A,,0.07,,,,FALSE,
127,,,N/F,714.50443,N/F,,,N/F,,,,FALSE,
127,,,9.63,709.54903,,,,-0.03,,,,FALSE,
128,DGTS-19:0,,N/F,530.40513,N/F,N/F,,N/F,,,,FALSE,
128,,,N/F,547.43168,N/F,,,N/F,,,,FALSE,
128,,,N/F,552.38707,N/F,,,N/F,,,,FALSE,
129,PME-DAG-30:0,,9.77,678.50683,425772,N/A,,0.07,,,,FALSE,
129,,,9.77,700.48878,,,,0.07,,,,FALSE,
129,,,9.74,695.53338,,,,0.04,,,,FALSE,
130,DGTA-30:1,,9.77,682.56163,2005024,N/A,,0.06,,,,FALSE,
130,,,9.73,704.54357,,,,0.02,,,,FALSE,
130,,,N/F,699.58818,N/F,,,N/F,,,,FALSE,
131,PME-DAG-31:0,,9.73,692.52248,197686,N/A,,-0.01,,,,FALSE,
131,,,N/F,714.50443,N/F,,,N/F,,,,FALSE,
131,,,9.63,709.54903,,,,-0.11,,,,FALSE,
132,PG-DAG-36:1,,9.89,792.57491,980631,N/A,,0.06,,,,FALSE,
132,,,9.82,775.54836,,,,-0.01,,,,FALSE,
132,,,9.82,797.53031,,,,-0.01,,,,FALSE,
133,DGTA-29:0,,9.86,670.56163,1860174,N/A,,0.02,,,,FALSE,
133,,,9.80,687.58818,,,,-0.04,,,,FALSE,
133,,,N/F,692.54357,N/F,,,N/F,,,,FALSE,
134,PME-DEG-36:5,,9.89,710.5483,1828,N/A,,0.05,,,,FALSE,
134,,,N/F,727.57485,N/F,,,N/F,,,,FALSE,
134,,,N/F,732.53025,N/F,,,N/F,,,,FALSE,
135,PG-DAG-36:2,,9.89,792.57491,980631,N/A,,0.04,,,,FALSE,
135,,,9.82,775.54836,,,,-0.03,,,,FALSE,
135,,,9.82,797.53031,,,,-0.03,,,,FALSE,
136,PME-DAG-29:4,,N/F,656.42858,N/F,N/A,,N/F,,,,FALSE,
136,,,N/F,673.45513,N/F,,,N/F,,,,FALSE,
136,,,9.90,678.41053,,,,0.05,,,,FALSE,
137,PG-DAG-35:1,,9.69,785.53031,405745,N/A,,-0.17,,,,FALSE,
137,,,N/F,763.54836,N/F,,,N/F,,,,FALSE,
137,,,9.94,780.57491,,,,0.08,,,,FALSE,
138,DGTA-28:0,,9.88,656.54598,3954001,N/A,,0.01,,,,FALSE,
138,,,9.86,673.57253,,,,-0.01,,,,FALSE,
138,,,N/F,678.52792,N/F,,,N/F,,,,FALSE,
139,PG-DAG-35:2,,9.88,778.55926,137859,N/A,,0.00,,,,FALSE,
139,,,9.87,783.51466,,,,-0.01,,,,FALSE,
139,,,9.88,761.53271,,,,0.00,,,,FALSE,
140,PG-DAG-34:2,,9.89,764.54361,3949754,N/A,,0.00,,,,FALSE,
140,,,9.89,747.51706,,,,0.00,,,,FALSE,
140,,,9.89,769.49901,,,,0.00,,,,FALSE,
141,PG-DAG-30:1,,10.06,693.47011,687395,N/A,,0.16,,,,FALSE,
141,,,10.07,710.49666,,,,0.17,,,,FALSE,
141,,,10.06,715.45206,,,,0.16,,,,FALSE,
142,PG-DAG-34:3,,9.93,762.52796,1325918,N/A,,0.03,,,,FALSE,
142,,,9.98,745.50141,,,,0.08,,,,FALSE,
142,,,9.93,767.48336,,,,0.03,,,,FALSE,
143,C16-PG,,9.98,745.49901,600321,N/A,,0.03,,,,FALSE,
143,,,9.94,762.52556,,,,-0.01,,,,FALSE,
143,,,9.91,767.48095,,,,-0.04,,,,FALSE,
144,PME-DAG-21:0,,N/F,552.36598,N/F,N/F,,N/F,,,,FALSE,
144,,,N/F,569.39253,N/F,,,N/F,,,,FALSE,
144,,,N/F,574.34793,N/F,,,N/F,,,,FALSE,
145,PG-DAG-37:2,,9.77,789.56401,91008,N/A,,-0.19,,,,FALSE,
145,,,9.78,806.59056,,,,-0.18,,,,FALSE,
145,,,9.78,811.54596,,,,-0.18,,,,FALSE,
146,PG-DAG-32:1,,9.98,738.52796,2862908,N/A,,-0.01,,,,FALSE,
146,,,9.97,721.50141,,,,-0.02,,,,FALSE,
146,,,9.97,743.48336,,,,-0.02,,,,FALSE,
147,PG-DEG-37:0,,N/F,757.57418,N/F,N/A,,N/F,,,,FALSE,
147,,,N/F,774.60073,N/F,,,N/F,,,,FALSE,
147,,,10.03,779.55613,,,,0.02,,,,FALSE,
148,PG-DAG-32:0,,9.99,740.54361,916768,N/A,,-0.03,,,,FALSE,
148,,,9.98,745.49901,,,,-0.04,,,,FALSE,
148,,,9.99,723.51706,,,,-0.03,,,,FALSE,
149,PME-DAG-38:2,,N/F,786.60073,N/F,N/F,,N/F,,,,FALSE,
149,,,N/F,803.62728,N/F,,,N/F,,,,FALSE,
149,,,N/F,808.58268,N/F,,,N/F,,,,FALSE,
150,PE-DEG-25:4,,N/F,558.3918,N/F,N/F,,N/F,,,,FALSE,
150,,,N/F,575.41835,N/F,,,N/F,,,,FALSE,
150,,,N/F,580.37375,N/F,,,N/F,,,,FALSE,
151,PG-DAG-33:1,,9.96,752.54361,781922,N/A,,-0.07,,,,FALSE,
151,,,9.98,735.51706,,,,-0.05,,,,FALSE,
151,,,9.97,757.49901,,,,-0.06,,,,FALSE,
152,PG-DAG-36:5,,9.89,769.50141,1112036,N/A,,-0.17,,,,FALSE,
152,,,N/F,786.52796,N/F,,,N/F,,,,FALSE,
152,,,9.89,791.48336,,,,-0.17,,,,FALSE,
153,SQDG-31:0,,N/F,781.51302,N/F,N/A,,N/F,,,,FALSE,
153,,,9.92,798.53957,,,,-0.14,,,,FALSE,
153,,,N/F,803.49497,N/F,,,N/F,,,,FALSE,
154,PME-DEG-33:0,,N/F,678.5796,N/F,N/A,,N/F,,,,FALSE,
154,,,N/F,695.60615,N/F,,,N/F,,,,FALSE,
154,,,10.31,700.56155,,,,0.22,,,,FALSE,
155,PME-DAG-37:2,,N/F,772.58508,N/F,N/F,,N/F,,,,FALSE,
155,,,N/F,789.61163,N/F,,,N/F,,,,FALSE,
155,,,N/F,794.56703,N/F,,,N/F,,,,FALSE,
156,PC-38:1,,10.00,800.52248,3331,N/A,,-0.19,,,,FALSE,
156,,,10.04,817.54903,,,,-0.15,,,,FALSE,
156,,,10.13,822.50443,,,,-0.06,,,,FALSE,
157,SQ-DAG,,10.29,834.53957,78408,N/A,,0.00,,,,FALSE,
157,,,N/F,851.56612,N/F,,,N/F,,,,FALSE,
157,,,10.10,856.52152,,,,-0.19,,,,FALSE,
158,PC-ARCHAEOL,,10.42,818.7361,1451,N/A,,0.11,,,,FALSE,
158,,,N/F,835.76265,N/F,,,N/F,,,,FALSE,
158,,,N/F,840.71805,N/F,,,N/F,,,,FALSE,
159,PME-DAG-36:2,,10.35,775.59598,619682,N/A,,0.01,,,,FALSE,
159,,,10.56,758.56943,,,,0.22,,,,FALSE,
159,,,10.46,780.55138,,,,0.12,,,,FALSE,
160,PE-AR,,10.38,776.68915,376912,N/A,,0.01,,,,FALSE,
160,,,N/F,793.7157,N/F,,,N/F,,,,FALSE,
160,,,10.36,798.6711,,,,-0.01,,,,FALSE,
161,SQDG-32:1,,10.34,810.53957,1389492,N/A,,-0.03,,,,FALSE,
161,,,10.35,815.49497,,,,-0.02,,,,FALSE,
161,,,N/F,793.51302,N/F,,,N/F,,,,FALSE,
162,C21-PC,,10.63,874.72593,1919,N/A,,0.17,,,,FALSE,
162,,,N/F,891.75248,N/F,,,N/F,,,,FALSE,
162,,,N/F,896.70788,N/F,,,N/F,,,,FALSE,
163,PG-DAG-41:4,,10.24,841.59531,30408,N/A,,-0.22,,,,FALSE,
163,,,10.47,858.62186,,,,0.01,,,,FALSE,
163,,,10.46,863.57726,,,,0.00,,,,FALSE,
164,SQDG-32:0,,N/F,795.52867,N/F,N/A,,N/F,,,,FALSE,
164,,,10.36,812.55522,,,,-0.11,,,,FALSE,
164,,,10.36,817.51062,,,,-0.11,,,,FALSE,
165,PC-38:6,,10.32,806.56943,162916,N/A,,-0.17,,,,FALSE,
165,,,10.54,823.59598,,,,0.05,,,,FALSE,
165,,,10.63,828.55138,,,,0.14,,,,FALSE,
166,PC-38:2,,10.71,824.52008,103226,N/A,,0.19,,,,FALSE,
166,,,N/F,802.53813,N/F,,,N/F,,,,FALSE,
166,,,N/F,819.56468,N/F,,,N/F,,,,FALSE,
167,DGCC-33:0,,10.54,742.61914,619082,N/A,,0.00,,,,FALSE,
167,,,10.58,764.60109,,,,0.04,,,,FALSE,
167,,,10.49,759.64569,,,,-0.05,,,,FALSE,
168,PC-44:12,,10.44,878.56943,724,N/A,,-0.10,,,,FALSE,
168,,,N/F,895.59598,N/F,,,N/F,,,,FALSE,
168,,,N/F,900.55138,N/F,,,N/F,,,,FALSE,
169,PC-39:5,,10.50,822.60073,20483,N/A,,-0.05,,,,FALSE,
169,,,N/F,839.62728,N/F,,,N/F,,,,FALSE,
169,,,N/F,844.58268,N/F,,,N/F,,,,FALSE,
170,PC-40:9,,10.46,850.53573,2456,N/A,,-0.09,,,,FALSE,
170,,,N/F,828.55378,N/F,,,N/F,,,,FALSE,
170,,,10.40,845.58033,,,,-0.15,,,,FALSE,
171,PC-42:11,,10.41,852.55378,6231,N/A,,-0.14,,,,FALSE,
171,,,10.66,869.58033,,,,0.11,,,,FALSE,
171,,,N/F,874.53573,N/F,,,N/F,,,,FALSE,
172,SQDG-34:5,,10.32,813.48172,115302,N/A,,-0.23,,,,FALSE,
172,,,N/F,830.50827,N/F,,,N/F,,,,FALSE,
172,,,10.33,835.46367,,,,-0.22,,,,FALSE,
173,PC-40:10,,N/F,826.53813,N/F,N/A,,N/F,,,,FALSE,
173,,,N/F,843.56468,N/F,,,N/F,,,,FALSE,
173,,,10.42,848.52008,,,,-0.14,,,,FALSE,
174,PC-38:5,,10.37,808.58508,16793,N/A,,-0.21,,,,FALSE,
174,,,N/F,825.61163,N/F,,,N/F,,,,FALSE,
174,,,N/F,830.56703,N/F,,,N/F,,,,FALSE,
175,PC-31:0,,10.80,742.53573,1016740,N/A,,0.21,,,,FALSE,
175,,,10.75,720.55378,,,,0.16,,,,FALSE,
175,,,10.78,737.58033,,,,0.19,,,,FALSE,
176,PC-36:5,,10.41,780.55378,102969,N/A,,-0.19,,,,FALSE,
176,,,N/F,797.58033,N/F,,,N/F,,,,FALSE,
176,,,N/F,802.53573,N/F,,,N/F,,,,FALSE,
177,PG-DEG-38:2,,N/F,775.62113,N/F,N/A,,N/F,,,,FALSE,
177,,,10.73,792.64768,,,,0.10,,,,FALSE,
177,,,N/F,797.60308,N/F,,,N/F,,,,FALSE,
178,PC-32:0,,10.72,734.56943,1457797,N/A,,0.08,,,,FALSE,
178,,,10.73,756.55138,,,,0.09,,,,FALSE,
178,,,10.46,751.59598,,,,-0.18,,,,FALSE,
179,C16-PC,,10.72,734.56943,1457797,N/A,,0.07,,,,FALSE,
179,,,10.73,756.55138,,,,0.08,,,,FALSE,
179,,,10.46,751.59598,,,,-0.19,,,,FALSE,
180,DGCC-32:0,,10.57,728.60349,9760552,N/A,,-0.08,,,,FALSE,
180,,,10.55,745.63004,,,,-0.10,,,,FALSE,
180,,,10.47,750.58544,,,,-0.18,,,,FALSE,
181,SQDG-28:0,,10.62,756.49262,3298553,N/A,,-0.03,,,,FALSE,
181,,,10.62,761.44802,,,,-0.03,,,,FALSE,
181,,,10.51,739.46607,,,,-0.14,,,,FALSE,
182,SQDG-34:1,,10.55,821.54432,5329,N/A,,-0.13,,,,FALSE,
182,,,10.64,838.57087,,,,-0.04,,,,FALSE,
182,,,N/F,843.52627,N/F,,,N/F,,,,FALSE,
183,SQDG-29:0,,N/F,753.48172,N/F,N/A,,N/F,,,,FALSE,
183,,,10.56,770.50827,,,,-0.13,,,,FALSE,
183,,,10.58,775.46367,,,,-0.11,,,,FALSE,
184,SQDG-44:12,,N/F,943.55997,N/F,N/F,,N/F,,,,FALSE,
184,,,N/F,960.58652,N/F,,,N/F,,,,FALSE,
184,,,N/F,965.54192,N/F,,,N/F,,,,FALSE,
185,DGCC-29:0,,10.52,686.55654,2157990,N/A,,-0.18,,,,FALSE,
185,,,10.64,703.58309,,,,-0.06,,,,FALSE,
185,,,10.69,708.53849,,,,-0.01,,,,FALSE,
186,DGCC-28:0,,10.73,672.54089,3610489,N/A,,0.02,,,,FALSE,
186,,,10.54,689.56744,,,,-0.17,,,,FALSE,
186,,,10.62,694.52284,,,,-0.09,,,,FALSE,
187,PC-28:0,,10.88,678.50683,4867586,N/A,,0.16,,,,FALSE,
187,,,10.84,695.53338,,,,0.12,,,,FALSE,
187,,,10.88,700.48878,,,,0.16,,,,FALSE,
188,PC-33:2,,10.89,744.55378,213549,N/A,,0.17,,,,FALSE,
188,,,N/F,761.58033,N/F,,,N/F,,,,FALSE,
188,,,N/F,766.53573,N/F,,,N/F,,,,FALSE,
189,PE-DEG-28:0,,N/F,608.50135,N/F,N/F,,N/F,,,,FALSE,
189,,,N/F,625.5279,N/F,,,N/F,,,,FALSE,
189,,,N/F,630.4833,N/F,,,N/F,,,,FALSE,
190,SQDG-32:5,,10.55,785.45042,10618,N/A,,-0.17,,,,FALSE,
190,,,N/F,802.47697,N/F,,,N/F,,,,FALSE,
190,,,10.50,807.43237,,,,-0.22,,,,FALSE,
191,SQDG-36:0,,N/F,851.59128,N/F,N/A,,N/F,,,,FALSE,
191,,,10.53,868.61782,,,,-0.19,,,,FALSE,
191,,,10.90,873.57322,,,,0.18,,,,FALSE,
192,SQDG-38:3,,N/F,873.57563,N/F,N/F,,N/F,,,,FALSE,
192,,,N/F,890.60217,N/F,,,N/F,,,,FALSE,
192,,,N/F,895.55757,N/F,,,N/F,,,,FALSE,
193,SQDG-38:4,,10.54,871.55997,2058,N/A,,-0.18,,,,FALSE,
193,,,10.60,888.58652,,,,-0.12,,,,FALSE,
193,,,N/F,893.54192,N/F,,,N/F,,,,FALSE,
194,SQDG-42:11,,N/F,917.54432,N/F,N/F,,N/F,,,,FALSE,
194,,,N/F,934.57087,N/F,,,N/F,,,,FALSE,
194,,,N/F,939.52627,N/F,,,N/F,,,,FALSE,
195,SQDG-34:2,,N/F,819.52867,N/F,N/A,,N/F,,,,FALSE,
195,,,10.57,836.55522,,,,-0.16,,,,FALSE,
195,,,10.80,841.51062,,,,0.07,,,,FALSE,
196,SQDG-34:3,,10.67,839.49497,2424,N/A,,-0.06,,,,FALSE,
196,,,10.64,817.51302,,,,-0.09,,,,FALSE,
196,,,10.59,834.53957,,,,-0.14,,,,FALSE,
197,SQDG-34:4,,10.92,815.49737,11867,N/A,,0.19,,,,FALSE,
197,,,N/F,832.52392,N/F,,,N/F,,,,FALSE,
197,,,N/F,837.47932,N/F,,,N/F,,,,FALSE,
198,PC-32:1,,10.68,732.55378,1341077,N/A,,-0.06,,,,FALSE,
198,,,N/F,749.58033,N/F,,,N/F,,,,FALSE,
198,,,10.56,754.53573,,,,-0.18,,,,FALSE,
199,PC-30:0,,10.78,706.53813,3521950,N/A,,0.03,,,,FALSE,
199,,,10.80,728.52008,,,,0.05,,,,FALSE,
199,,,10.74,723.56468,,,,-0.01,,,,FALSE,
200,PC-33:1,,10.65,746.56943,385403,N/A,,-0.10,,,,FALSE,
200,,,10.91,763.59598,,,,0.16,,,,FALSE,
200,,,N/F,768.55138,N/F,,,N/F,,,,FALSE,
201,SQDG-30:0,,10.80,789.47932,1320,N/A,,0.05,,,,FALSE,
201,,,N/F,767.49737,N/F,,,N/F,,,,FALSE,
201,,,N/F,784.52392,N/F,,,N/F,,,,FALSE,
202,SQDG-36:2,,N/F,847.55997,N/F,N/A,,N/F,,,,FALSE,
202,,,10.89,864.58652,,,,0.12,,,,FALSE,
202,,,N/F,869.54192,N/F,,,N/F,,,,FALSE,
203,DGCC-30:0,,10.65,700.57219,5875856,N/A,,-0.13,,,,FALSE,
203,,,10.63,717.59874,,,,-0.15,,,,FALSE,
203,,,10.55,722.55414,,,,-0.23,,,,FALSE,
204,PC-31:1,,10.92,718.53813,692779,N/A,,0.12,,,,FALSE,
204,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
204,,,10.90,740.52008,,,,0.10,,,,FALSE,
205,PC-37:6,,N/F,792.55378,N/F,N/F,,N/F,,,,FALSE,
205,,,N/F,809.58033,N/F,,,N/F,,,,FALSE,
205,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
206,PC-29:0,,10.83,692.52248,1945708,N/A,,0.02,,,,FALSE,
206,,,10.87,714.50443,,,,0.06,,,,FALSE,
206,,,10.80,709.54903,,,,-0.01,,,,FALSE,
207,SQDG-32:2,,N/F,791.49737,N/F,N/A,,N/F,,,,FALSE,
207,,,10.68,808.52392,,,,-0.13,,,,FALSE,
207,,,N/F,813.47932,N/F,,,N/F,,,,FALSE,
208,SQDG-34:9,,N/F,805.41912,N/F,N/F,,N/F,,,,FALSE,
208,,,N/F,822.44567,N/F,,,N/F,,,,FALSE,
208,,,N/F,827.40107,N/F,,,N/F,,,,FALSE,
209,DGCC-27:0,,10.79,658.52524,246987,N/A,,-0.04,,,,FALSE,
209,,,10.74,675.55179,,,,-0.09,,,,FALSE,
209,,,N/F,680.50719,N/F,,,N/F,,,,FALSE,
210,PC-36:1,,11.10,788.61638,1423,N/A,,0.25,,,,FALSE,
210,,,N/F,805.64293,N/F,,,N/F,,,,FALSE,
210,,,10.76,810.59833,,,,-0.09,,,,FALSE,
211,DGCC-26:0,,10.84,644.50959,261506,N/A,,-0.02,,,,FALSE,
211,,,10.80,661.53614,,,,-0.06,,,,FALSE,
211,,,10.68,666.49154,,,,-0.18,,,,FALSE,
212,PC-33:6,,N/F,736.49118,N/F,N/A,,N/F,,,,FALSE,
212,,,N/F,753.51773,N/F,,,N/F,,,,FALSE,
212,,,10.93,758.47313,,,,0.04,,,,FALSE,
213,PC-27:0,,11.12,664.49118,1018410,N/A,,0.22,,,,FALSE,
213,,,10.89,681.51773,,,,-0.01,,,,FALSE,
213,,,11.13,686.47313,,,,0.23,,,,FALSE,
214,PC-32:6,,10.96,739.50208,26744,N/A,,0.05,,,,FALSE,
214,,,N/F,722.47553,N/F,,,N/F,,,,FALSE,
214,,,10.91,744.45748,,,,0.00,,,,FALSE,
215,DGCC-31:1,,11.12,712.57219,19708,N/A,,0.20,,,,FALSE,
215,,,N/F,729.59874,N/F,,,N/F,,,,FALSE,
215,,,N/F,734.55414,N/F,,,N/F,,,,FALSE,
216,PE-DAG/AEG-36:2,,10.89,744.55378,213549,N/A,,-0.04,,,,FALSE,
216,,,N/F,761.58033,N/F,,,N/F,,,,FALSE,
216,,,N/F,766.53573,N/F,,,N/F,,,,FALSE,
217,PE-DEG-27:4,,N/F,586.4231,N/F,N/F,,N/F,,,,FALSE,
217,,,N/F,603.44965,N/F,,,N/F,,,,FALSE,
217,,,N/F,608.40505,N/F,,,N/F,,,,FALSE,
218,PC-35:1,,N/F,762.60073,N/F,N/A,,N/F,,,,FALSE,
218,,,N/F,779.62728,N/F,,,N/F,,,,FALSE,
218,,,10.97,784.58268,,,,0.02,,,,FALSE,
219,PE-DAG/AEG-35:1,,N/F,732.55378,N/F,N/F,,N/F,,,,FALSE,
219,,,N/F,749.58033,N/F,,,N/F,,,,FALSE,
219,,,N/F,754.53573,N/F,,,N/F,,,,FALSE,
220,PC-35:0,,10.92,786.59833,134632,N/A,,-0.05,,,,FALSE,
220,,,10.81,764.61638,,,,-0.16,,,,FALSE,
220,,,N/F,781.64293,N/F,,,N/F,,,,FALSE,
221,PC-36:10,,10.96,770.47553,4834,N/A,,-0.01,,,,FALSE,
221,,,10.77,787.50208,,,,-0.20,,,,FALSE,
221,,,11.06,792.45748,,,,0.09,,,,FALSE,
222,PE-DAG/AEG-31:1,,10.83,676.49118,474168,N/A,,-0.15,,,,FALSE,
222,,,11.07,698.47313,,,,0.09,,,,FALSE,
222,,,N/F,693.51773,N/F,,,N/F,,,,FALSE,
223,PE-DAG/AEG-31:2,,11.04,674.47553,36768,N/A,,0.06,,,,FALSE,
223,,,N/F,691.50208,N/F,,,N/F,,,,FALSE,
223,,,N/F,696.45748,N/F,,,N/F,,,,FALSE,
224,PE-DAG/AEG-33:2,,10.98,702.50683,125195,N/A,,0.00,,,,FALSE,
224,,,10.99,724.48878,,,,0.01,,,,FALSE,
224,,,N/F,719.53338,N/F,,,N/F,,,,FALSE,
225,PC-34:4,,11.02,754.53813,1168,N/A,,0.03,,,,FALSE,
225,,,N/F,771.56468,N/F,,,N/F,,,,FALSE,
225,,,N/F,776.52008,N/F,,,N/F,,,,FALSE,
226,PE-DAG/AEG-29:1,,11.13,648.45988,108971,N/A,,0.14,,,,FALSE,
226,,,N/F,665.48643,N/F,,,N/F,,,,FALSE,
226,,,N/F,670.44183,N/F,,,N/F,,,,FALSE,
227,PE-DAG/AEG-30:0,,11.12,664.49118,1027372,N/A,,0.13,,,,FALSE,
227,,,11.13,686.47313,,,,0.14,,,,FALSE,
227,,,10.89,681.51773,,,,-0.10,,,,FALSE,
228,PE-DAG/AEG-30:1,,11.03,662.47553,868446,N/A,,0.04,,,,FALSE,
228,,,11.09,684.45748,,,,0.10,,,,FALSE,
228,,,N/F,679.50208,N/F,,,N/F,,,,FALSE,
229,PE-DAG/AEG-31:0,,10.88,678.50683,4879485,N/A,,-0.11,,,,FALSE,
229,,,10.84,695.53338,,,,-0.15,,,,FALSE,
229,,,10.88,700.48878,,,,-0.11,,,,FALSE,
230,PE-DAG/AEG-32:0,,11.00,690.50683,1474563,N/A,,0.01,,,,FALSE,
230,,,11.00,712.48878,,,,0.01,,,,FALSE,
230,,,N/F,707.53338,N/F,,,N/F,,,,FALSE,
231,PE-DAG/AEG-32:1,,11.00,688.49118,406063,N/A,,0.01,,,,FALSE,
231,,,10.99,710.47313,,,,0.00,,,,FALSE,
231,,,N/F,705.51773,N/F,,,N/F,,,,FALSE,
232,PE-DAG/AEG-38:6,,N/F,764.52248,N/F,N/A,,N/F,,,,FALSE,
232,,,N/F,781.54903,N/F,,,N/F,,,,FALSE,
232,,,10.75,786.50443,,,,-0.24,,,,FALSE,
233,PE-DAG/AEG-40:6,,N/F,792.55378,N/F,N/A,,N/F,,,,FALSE,
233,,,N/F,809.58033,N/F,,,N/F,,,,FALSE,
233,,,11.05,814.53573,,,,0.06,,,,FALSE,
234,PE-DAG/AEG-40:7,,N/F,790.53813,N/F,N/F,,N/F,,,,FALSE,
234,,,N/F,807.56468,N/F,,,N/F,,,,FALSE,
234,,,N/F,812.52008,N/F,,,N/F,,,,FALSE,
235,PE-DAG/AEG-44:12,,N/F,836.52248,N/F,N/A,,N/F,,,,FALSE,
235,,,10.97,853.54903,,,,-0.02,,,,FALSE,
235,,,N/F,858.50443,N/F,,,N/F,,,,FALSE,
236,PE-DEG-35:3,,N/F,700.56395,N/F,N/F,,N/F,,,,FALSE,
236,,,N/F,717.5905,N/F,,,N/F,,,,FALSE,
236,,,N/F,722.5459,N/F,,,N/F,,,,FALSE,
237,PE-DAG/AEG-29:0,,10.99,650.47553,722091,N/A,,-0.01,,,,FALSE,
237,,,11.01,672.45748,,,,0.01,,,,FALSE,
237,,,10.91,667.50208,,,,-0.09,,,,FALSE,
238,PE-DAG/AEG-34:1,,10.78,706.53813,3530607,N/A,,-0.22,,,,FALSE,
238,,,N/F,723.56468,N/F,,,N/F,,,,FALSE,
238,,,10.80,728.52008,,,,-0.20,,,,FALSE,
239,PE-DAG/AEG-34:2,,10.91,716.52248,1122243,N/A,,-0.09,,,,FALSE,
239,,,10.91,716.52248,,,,-0.06,,,,FALSE,
239,,,10.92,738.50443,,,,-0.05,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
239,,,10.92,738.50443,,,,-0.08,,,,FALSE,
239,,,N/F,733.54903,N/F,,,N/F,,,,FALSE,
240,PE-DEG-24:3,,N/F,546.3918,N/F,N/F,,N/F,,,,FALSE,
240,,,N/F,563.41835,N/F,,,N/F,,,,FALSE,
240,,,N/F,568.37375,N/F,,,N/F,,,,FALSE,
241,PE-DAG/AEG-35:4,,10.99,726.50683,50078,N/A,,-0.03,,,,FALSE,
241,,,N/F,743.53338,N/F,,,N/F,,,,FALSE,
241,,,10.96,748.48878,,,,-0.06,,,,FALSE,
242,PE-DAG/AEG-28:0,,11.24,636.45988,556406,N/A,,0.21,,,,FALSE,
242,,,11.02,653.48643,,,,-0.01,,,,FALSE,
242,,,11.24,658.44183,,,,0.21,,,,FALSE,
243,PE-DAG/AEG-35:2,,N/F,730.53813,N/F,N/A,,N/F,,,,FALSE,
243,,,N/F,747.56468,N/F,,,N/F,,,,FALSE,
243,,,10.93,752.52008,,,,-0.10,,,,FALSE,
244,PC-33:5,,10.92,738.50683,73138,N/A,,-0.12,,,,FALSE,
244,,,N/F,755.53338,N/F,,,N/F,,,,FALSE,
244,,,10.91,760.48878,,,,-0.13,,,,FALSE,
245,PC-33:0,,N/F,748.58508,N/F,N/A,,N/F,,,,FALSE,
245,,,N/F,765.61163,N/F,,,N/F,,,,FALSE,
245,,,10.91,770.56703,,,,-0.14,,,,FALSE,
246,PE-DEG-30:0,,N/F,636.53265,N/F,N/F,,N/F,,,,FALSE,
246,,,N/F,653.5592,N/F,,,N/F,,,,FALSE,
246,,,N/F,658.5146,N/F,,,N/F,,,,FALSE,
247,SQDG-30:1,,N/F,765.48172,N/F,N/A,,N/F,,,,FALSE,
247,,,11.41,782.50827,,,,0.21,,,,FALSE,
