Quantitation Report - 2,,,,,,,,,,,,,
,,,,,,,,,,,,,
MS Integ Params:,,Known_IPLs_Marine_11_14_2018,,,,Quant Time:,11/16/2018 2:27:23 PM,,,,,,
117,,,9.64,738.62423,,,,0.08,,,,FALSE,
117,,,N/F,755.65078,N/F,,,N/F,,,,FALSE,
118,PG-DAG-34:1,,9.95,745.50141,2608266,N/A,,0.39,,,,FALSE,
118,,,9.92,762.52796,,,,0.36,,,,FALSE,
118,,,9.93,767.48336,,,,0.37,,,,FALSE,
119,DGTA-21:0,,9.75,558.43643,4996,N/A,,0.18,,,,FALSE,
119,,,9.14,575.46298,,,,-0.43,,,,FALSE,
119,,,9.78,580.41837,,,,0.21,,,,FALSE,
120,DGTA-34:2,,9.64,736.60858,3142093,N/A,,0.05,,,,FALSE,
120,,,9.51,758.59052,,,,-0.08,,,,FALSE,
120,,,N/F,753.63513,N/F,,,N/F,,,,FALSE,
121,PME-DAG-34:2,,9.54,730.53813,99092,N/A,,-0.05,,,,FALSE,
121,,,9.70,747.56468,,,,0.11,,,,FALSE,
121,,,10.07,752.52008,,,,0.48,,,,FALSE,
122,C16PA,,9.72,688.48878,3276,N/A,,0.10,,,,FALSE,
122,,,9.15,671.46223,,,,-0.47,,,,FALSE,
122,,,9.80,693.44417,,,,0.18,,,,FALSE,
123,DGTA-34:4,,9.61,732.57728,2444494,N/A,,-0.01,,,,FALSE,
123,,,N/F,749.60383,N/F,,,N/F,,,,FALSE,
123,,,9.59,754.55922,,,,-0.03,,,,FALSE,
124,PME-DAG-33:1,,9.59,718.53813,68669,N/A,,-0.03,,,,FALSE,
124,,,N/F,735.56468,N/F,,,N/F,,,,FALSE,
124,,,9.53,740.52008,,,,-0.09,,,,FALSE,
125,DGTA-30:0,,9.80,684.57728,6202310,N/A,,0.16,,,,FALSE,
125,,,9.73,701.60383,,,,0.09,,,,FALSE,
125,,,9.72,706.55922,,,,0.08,,,,FALSE,
126,C16PME,,9.66,706.53813,45969,N/A,,0.01,,,,FALSE,
126,,,9.71,728.52008,,,,0.06,,,,FALSE,
126,,,9.17,723.56468,,,,-0.48,,,,FALSE,
127,C16-PE,,9.72,692.52248,687057,N/A,,0.06,,,,FALSE,
127,,,9.72,714.50443,,,,0.06,,,,FALSE,
127,,,9.19,709.54903,,,,-0.47,,,,FALSE,
128,DGTS-19:0,,9.46,530.40513,3538,N/A,,-0.20,,,,FALSE,
128,,,N/F,547.43168,N/F,,,N/F,,,,FALSE,
128,,,9.44,552.38707,,,,-0.22,,,,FALSE,
129,PME-DAG-30:0,,9.76,678.50683,1593645,N/A,,0.06,,,,FALSE,
129,,,9.76,700.48878,,,,0.06,,,,FALSE,
129,,,10.09,695.53338,,,,0.39,,,,FALSE,
130,DGTA-30:1,,9.76,682.56163,6299713,N/A,,0.05,,,,FALSE,
130,,,9.71,704.54357,,,,0.00,,,,FALSE,
130,,,N/F,699.58818,N/F,,,N/F,,,,FALSE,
131,PME-DAG-31:0,,9.72,692.52248,674596,N/A,,-0.02,,,,FALSE,
131,,,9.72,714.50443,,,,-0.02,,,,FALSE,
131,,,10.10,709.54903,,,,0.36,,,,FALSE,
132,PG-DAG-36:1,,9.82,792.57491,1472603,N/A,,-0.01,,,,FALSE,
132,,,9.82,775.54836,,,,-0.01,,,,FALSE,
132,,,9.82,797.53031,,,,-0.01,,,,FALSE,
133,DGTA-29:0,,9.84,670.56163,2857750,N/A,,0.00,,,,FALSE,
133,,,9.81,687.58818,,,,-0.03,,,,FALSE,
133,,,9.86,692.54357,,,,0.02,,,,FALSE,
134,PME-DEG-36:5,,10.19,710.5483,9052,N/A,,0.35,,,,FALSE,
134,,,N/F,727.57485,N/F,,,N/F,,,,FALSE,
134,,,N/F,732.53025,N/F,,,N/F,,,,FALSE,
135,PG-DAG-36:2,,9.82,792.57491,1472603,N/A,,-0.03,,,,FALSE,
135,,,9.82,775.54836,,,,-0.03,,,,FALSE,
135,,,9.82,797.53031,,,,-0.03,,,,FALSE,
136,PME-DAG-29:4,,9.58,656.42858,18352,N/A,,-0.27,,,,FALSE,
136,,,10.17,673.45513,,,,0.32,,,,FALSE,
136,,,N/F,678.41053,N/F,,,N/F,,,,FALSE,
137,PG-DAG-35:1,,9.69,785.53031,366796,N/A,,-0.17,,,,FALSE,
137,,,10.28,763.54836,,,,0.42,,,,FALSE,
137,,,9.93,780.57491,,,,0.07,,,,FALSE,
138,DGTA-28:0,,9.88,656.54598,7695417,N/A,,0.01,,,,FALSE,
138,,,9.84,673.57253,,,,-0.03,,,,FALSE,
138,,,9.80,678.52792,,,,-0.07,,,,FALSE,
139,PG-DAG-35:2,,9.49,778.55926,234544,N/A,,-0.39,,,,FALSE,
139,,,9.89,783.51466,,,,0.01,,,,FALSE,
139,,,10.10,761.53271,,,,0.22,,,,FALSE,
140,PG-DAG-34:2,,9.90,764.54361,5045832,N/A,,0.01,,,,FALSE,
140,,,9.90,747.51706,,,,0.01,,,,FALSE,
140,,,9.90,769.49901,,,,0.01,,,,FALSE,
141,PG-DAG-30:1,,10.04,693.47011,3103084,N/A,,0.14,,,,FALSE,
141,,,10.04,710.49666,,,,0.14,,,,FALSE,
141,,,10.04,715.45206,,,,0.14,,,,FALSE,
142,PG-DAG-34:3,,9.92,762.52796,2608266,N/A,,0.02,,,,FALSE,
142,,,9.95,745.50141,,,,0.05,,,,FALSE,
142,,,9.93,767.48336,,,,0.03,,,,FALSE,
143,C16-PG,,9.95,745.49901,2190908,N/A,,0.00,,,,FALSE,
143,,,9.92,762.52556,,,,-0.03,,,,FALSE,
143,,,9.93,767.48095,,,,-0.02,,,,FALSE,
144,PME-DAG-21:0,,N/F,552.36598,N/F,N/F,,N/F,,,,FALSE,
144,,,N/F,569.39253,N/F,,,N/F,,,,FALSE,
144,,,N/F,574.34793,N/F,,,N/F,,,,FALSE,
145,PG-DAG-37:2,,10.15,789.56401,288536,N/A,,0.19,,,,FALSE,
145,,,9.80,806.59056,,,,-0.16,,,,FALSE,
145,,,10.30,811.54596,,,,0.34,,,,FALSE,
146,PG-DAG-32:1,,9.97,738.52796,2900528,N/A,,-0.02,,,,FALSE,
146,,,9.97,721.50141,,,,-0.02,,,,FALSE,
146,,,9.98,743.48336,,,,-0.01,,,,FALSE,
147,PG-DEG-37:0,,9.76,757.57418,9983,N/A,,-0.25,,,,FALSE,
147,,,N/F,774.60073,N/F,,,N/F,,,,FALSE,
147,,,9.87,779.55613,,,,-0.14,,,,FALSE,
148,PG-DAG-32:0,,9.99,740.54361,1266752,N/A,,-0.03,,,,FALSE,
148,,,9.95,745.49901,,,,-0.07,,,,FALSE,
148,,,10.00,723.51706,,,,-0.02,,,,FALSE,
149,PME-DAG-38:2,,10.51,786.60073,3930296,N/A,,0.49,,,,FALSE,
149,,,N/F,803.62728,N/F,,,N/F,,,,FALSE,
149,,,10.27,808.58268,,,,0.25,,,,FALSE,
150,PE-DEG-25:4,,N/F,558.3918,N/F,N/F,,N/F,,,,FALSE,
150,,,N/F,575.41835,N/F,,,N/F,,,,FALSE,
150,,,N/F,580.37375,N/F,,,N/F,,,,FALSE,
151,PG-DAG-33:1,,9.92,752.54361,905174,N/A,,-0.11,,,,FALSE,
151,,,9.93,735.51706,,,,-0.10,,,,FALSE,
151,,,9.92,757.49901,,,,-0.11,,,,FALSE,
152,PG-DAG-36:5,,9.90,769.50141,4583975,N/A,,-0.16,,,,FALSE,
152,,,10.49,786.52796,,,,0.43,,,,FALSE,
152,,,9.78,791.48336,,,,-0.28,,,,FALSE,
153,SQDG-31:0,,N/F,781.51302,N/F,N/A,,N/F,,,,FALSE,
153,,,10.42,798.53957,,,,0.36,,,,FALSE,
153,,,10.42,803.49497,,,,0.36,,,,FALSE,
154,PME-DEG-33:0,,N/F,678.5796,N/F,N/F,,N/F,,,,FALSE,
154,,,N/F,695.60615,N/F,,,N/F,,,,FALSE,
154,,,N/F,700.56155,N/F,,,N/F,,,,FALSE,
155,PME-DAG-37:2,,10.56,772.58508,253550,N/A,,0.44,,,,FALSE,
155,,,10.32,789.61163,,,,0.20,,,,FALSE,
155,,,10.39,794.56703,,,,0.27,,,,FALSE,
156,PC-38:1,,10.37,800.52248,331136,N/A,,0.18,,,,FALSE,
156,,,10.01,817.54903,,,,-0.18,,,,FALSE,
156,,,10.60,822.50443,,,,0.41,,,,FALSE,
157,SQ-DAG,,10.28,834.53957,532193,N/A,,-0.01,,,,FALSE,
157,,,10.26,851.56612,,,,-0.03,,,,FALSE,
157,,,10.10,856.52152,,,,-0.19,,,,FALSE,
158,PC-ARCHAEOL,,N/F,818.7361,N/F,N/A,,N/F,,,,FALSE,
158,,,10.45,835.76265,,,,0.14,,,,FALSE,
158,,,N/F,840.71805,N/F,,,N/F,,,,FALSE,
159,PME-DAG-36:2,,10.46,775.59598,8965949,N/A,,0.12,,,,FALSE,
159,,,10.57,758.56943,,,,0.23,,,,FALSE,
159,,,10.42,780.55138,,,,0.08,,,,FALSE,
160,PE-AR,,10.35,776.68915,150285,N/A,,-0.02,,,,FALSE,
160,,,N/F,793.7157,N/F,,,N/F,,,,FALSE,
160,,,10.37,798.6711,,,,0.00,,,,FALSE,
161,SQDG-32:1,,10.35,810.53957,4597359,N/A,,-0.02,,,,FALSE,
161,,,10.37,815.49497,,,,0.00,,,,FALSE,
161,,,10.83,793.51302,,,,0.46,,,,FALSE,
162,C21-PC,,10.45,874.72593,5984,N/A,,-0.01,,,,FALSE,
162,,,N/F,891.75248,N/F,,,N/F,,,,FALSE,
162,,,10.71,896.70788,,,,0.25,,,,FALSE,
163,PG-DAG-41:4,,10.66,841.59531,14517,N/A,,0.20,,,,FALSE,
163,,,10.63,858.62186,,,,0.17,,,,FALSE,
163,,,10.65,863.57726,,,,0.19,,,,FALSE,
164,SQDG-32:0,,10.06,795.52867,8477267,N/A,,-0.41,,,,FALSE,
164,,,10.37,812.55522,,,,-0.10,,,,FALSE,
164,,,10.37,817.51062,,,,-0.10,,,,FALSE,
165,PC-38:6,,10.32,806.56943,21310396,N/A,,-0.17,,,,FALSE,
165,,,10.07,823.59598,,,,-0.42,,,,FALSE,
165,,,10.31,828.55138,,,,-0.18,,,,FALSE,
166,PC-38:2,,10.23,824.52008,1477225,N/A,,-0.29,,,,FALSE,
166,,,10.39,802.53813,,,,-0.13,,,,FALSE,
166,,,10.10,819.56468,,,,-0.42,,,,FALSE,
167,DGCC-33:0,,10.52,742.61914,3483595,N/A,,-0.02,,,,FALSE,
167,,,10.61,764.60109,,,,0.07,,,,FALSE,
167,,,10.52,759.64569,,,,-0.02,,,,FALSE,
168,PC-44:12,,10.21,878.56943,91749,N/A,,-0.33,,,,FALSE,
168,,,10.15,895.59598,,,,-0.39,,,,FALSE,
168,,,10.04,900.55138,,,,-0.50,,,,FALSE,
169,PC-39:5,,10.45,822.60073,1230535,N/A,,-0.10,,,,FALSE,
169,,,10.15,839.62728,,,,-0.40,,,,FALSE,
169,,,10.42,844.58268,,,,-0.13,,,,FALSE,
170,PC-40:9,,10.60,850.53573,95835,N/A,,0.05,,,,FALSE,
170,,,10.21,828.55378,,,,-0.34,,,,FALSE,
170,,,N/F,845.58033,N/F,,,N/F,,,,FALSE,
171,PC-42:11,,10.16,852.55378,2028535,N/A,,-0.39,,,,FALSE,
171,,,10.99,869.58033,,,,0.44,,,,FALSE,
171,,,10.15,874.53573,,,,-0.40,,,,FALSE,
172,SQDG-34:5,,10.33,813.48172,1100092,N/A,,-0.22,,,,FALSE,
172,,,10.21,830.50827,,,,-0.34,,,,FALSE,
172,,,10.22,835.46367,,,,-0.33,,,,FALSE,
173,PC-40:10,,10.23,826.53813,1426781,N/A,,-0.33,,,,FALSE,
173,,,10.48,843.56468,,,,-0.08,,,,FALSE,
173,,,10.23,848.52008,,,,-0.33,,,,FALSE,
174,PC-38:5,,10.65,808.58508,647375,N/A,,0.07,,,,FALSE,
174,,,10.47,825.61163,,,,-0.11,,,,FALSE,
174,,,10.25,830.56703,,,,-0.33,,,,FALSE,
175,PC-31:0,,10.63,742.53573,4201439,N/A,,0.04,,,,FALSE,
175,,,10.74,720.55378,,,,0.15,,,,FALSE,
175,,,10.71,737.58033,,,,0.12,,,,FALSE,
176,PC-36:5,,10.42,780.55378,5587218,N/A,,-0.18,,,,FALSE,
176,,,10.24,797.58033,,,,-0.36,,,,FALSE,
176,,,10.39,802.53573,,,,-0.21,,,,FALSE,
177,PG-DEG-38:2,,N/F,775.62113,N/F,N/A,,N/F,,,,FALSE,
177,,,10.79,792.64768,,,,0.16,,,,FALSE,
177,,,N/F,797.60308,N/F,,,N/F,,,,FALSE,
178,PC-32:0,,10.70,734.56943,13235331,N/A,,0.06,,,,FALSE,
178,,,10.58,756.55138,,,,-0.06,,,,FALSE,
178,,,10.21,751.59598,,,,-0.43,,,,FALSE,
179,C16-PC,,10.70,734.56943,13235331,N/A,,0.05,,,,FALSE,
179,,,10.58,756.55138,,,,-0.07,,,,FALSE,
179,,,10.21,751.59598,,,,-0.44,,,,FALSE,
180,DGCC-32:0,,10.57,728.60349,117070112,N/A,,-0.08,,,,FALSE,
180,,,10.58,745.63004,,,,-0.07,,,,FALSE,
180,,,10.47,750.58544,,,,-0.18,,,,FALSE,
181,SQDG-28:0,,10.61,756.49262,12876732,N/A,,-0.04,,,,FALSE,
181,,,10.62,761.44802,,,,-0.03,,,,FALSE,
181,,,N/F,739.46607,N/F,,,N/F,,,,FALSE,
182,SQDG-34:1,,10.56,821.54432,1153932,N/A,,-0.12,,,,FALSE,
182,,,10.21,838.57087,,,,-0.47,,,,FALSE,
182,,,10.21,843.52627,,,,-0.47,,,,FALSE,
183,SQDG-29:0,,N/F,753.48172,N/F,N/A,,N/F,,,,FALSE,
183,,,10.54,770.50827,,,,-0.15,,,,FALSE,
183,,,10.55,775.46367,,,,-0.14,,,,FALSE,
184,SQDG-44:12,,N/F,943.55997,N/F,N/A,,N/F,,,,FALSE,
184,,,10.81,960.58652,,,,0.12,,,,FALSE,
184,,,N/F,965.54192,N/F,,,N/F,,,,FALSE,
185,DGCC-29:0,,10.52,686.55654,6689142,N/A,,-0.18,,,,FALSE,
185,,,10.65,703.58309,,,,-0.05,,,,FALSE,
185,,,10.53,708.53849,,,,-0.17,,,,FALSE,
186,DGCC-28:0,,10.74,672.54089,12129819,N/A,,0.03,,,,FALSE,
186,,,10.70,689.56744,,,,-0.01,,,,FALSE,
186,,,10.60,694.52284,,,,-0.11,,,,FALSE,
187,PC-28:0,,10.87,678.50683,18504087,N/A,,0.15,,,,FALSE,
187,,,10.81,695.53338,,,,0.09,,,,FALSE,
187,,,10.87,700.48878,,,,0.15,,,,FALSE,
188,PC-33:2,,10.60,744.55378,912855,N/A,,-0.12,,,,FALSE,
188,,,10.40,761.58033,,,,-0.32,,,,FALSE,
188,,,10.45,766.53573,,,,-0.27,,,,FALSE,
189,PE-DEG-28:0,,N/F,608.50135,N/F,N/A,,N/F,,,,FALSE,
189,,,N/F,625.5279,N/F,,,N/F,,,,FALSE,
189,,,10.49,630.4833,,,,-0.23,,,,FALSE,
190,SQDG-32:5,,10.52,785.45042,234652,N/A,,-0.20,,,,FALSE,
190,,,10.35,802.47697,,,,-0.37,,,,FALSE,
190,,,10.53,807.43237,,,,-0.19,,,,FALSE,
191,SQDG-36:0,,N/F,851.59128,N/F,N/A,,N/F,,,,FALSE,
191,,,11.12,868.61782,,,,0.40,,,,FALSE,
191,,,10.41,873.57322,,,,-0.31,,,,FALSE,
192,SQDG-38:3,,10.41,873.57563,64195,N/A,,-0.31,,,,FALSE,
192,,,10.38,890.60217,,,,-0.34,,,,FALSE,
192,,,10.51,895.55757,,,,-0.21,,,,FALSE,
193,SQDG-38:4,,10.41,871.55997,2225,N/A,,-0.31,,,,FALSE,
193,,,N/F,888.58652,N/F,,,N/F,,,,FALSE,
193,,,N/F,893.54192,N/F,,,N/F,,,,FALSE,
194,SQDG-42:11,,11.07,917.54432,2175,N/A,,0.35,,,,FALSE,
194,,,N/F,934.57087,N/F,,,N/F,,,,FALSE,
194,,,10.56,939.52627,,,,-0.16,,,,FALSE,
195,SQDG-34:2,,N/F,819.52867,N/F,N/A,,N/F,,,,FALSE,
195,,,10.25,836.55522,,,,-0.48,,,,FALSE,
195,,,10.25,841.51062,,,,-0.48,,,,FALSE,
196,SQDG-34:3,,10.32,839.49497,657759,N/A,,-0.41,,,,FALSE,
196,,,10.39,817.51302,,,,-0.34,,,,FALSE,
196,,,10.28,834.53957,,,,-0.45,,,,FALSE,
197,SQDG-34:4,,10.37,815.49737,676622,N/A,,-0.36,,,,FALSE,
197,,,11.08,832.52392,,,,0.35,,,,FALSE,
197,,,10.33,837.47932,,,,-0.40,,,,FALSE,
198,PC-32:1,,10.65,732.55378,8028730,N/A,,-0.09,,,,FALSE,
198,,,N/F,749.58033,N/F,,,N/F,,,,FALSE,
198,,,10.54,754.53573,,,,-0.20,,,,FALSE,
199,PC-30:0,,10.77,706.53813,18051886,N/A,,0.02,,,,FALSE,
199,,,10.77,728.52008,,,,0.02,,,,FALSE,
199,,,10.76,723.56468,,,,0.01,,,,FALSE,
200,PC-33:1,,10.61,746.56943,893859,N/A,,-0.14,,,,FALSE,
200,,,N/F,763.59598,N/F,,,N/F,,,,FALSE,
200,,,10.49,768.55138,,,,-0.26,,,,FALSE,
201,SQDG-30:0,,10.49,789.47932,21662362,N/A,,-0.26,,,,FALSE,
201,,,10.80,767.49737,,,,0.05,,,,FALSE,
201,,,10.48,784.52392,,,,-0.27,,,,FALSE,
202,SQDG-36:2,,10.53,847.55997,42194,N/A,,-0.24,,,,FALSE,
202,,,N/F,864.58652,N/F,,,N/F,,,,FALSE,
202,,,10.37,869.54192,,,,-0.40,,,,FALSE,
203,DGCC-30:0,,10.64,700.57219,41543220,N/A,,-0.14,,,,FALSE,
203,,,10.65,717.59874,,,,-0.13,,,,FALSE,
203,,,10.50,722.55414,,,,-0.28,,,,FALSE,
204,PC-31:1,,10.69,718.53813,1473617,N/A,,-0.11,,,,FALSE,
204,,,10.59,735.56468,,,,-0.21,,,,FALSE,
204,,,10.58,740.52008,,,,-0.22,,,,FALSE,
205,PC-37:6,,10.37,792.55378,1756551,N/A,,-0.43,,,,FALSE,
205,,,10.32,809.58033,,,,-0.48,,,,FALSE,
205,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
206,PC-29:0,,10.82,692.52248,4929829,N/A,,0.01,,,,FALSE,
206,,,10.83,714.50443,,,,0.02,,,,FALSE,
206,,,10.79,709.54903,,,,-0.02,,,,FALSE,
207,SQDG-32:2,,N/F,791.49737,N/F,N/A,,N/F,,,,FALSE,
207,,,10.32,808.52392,,,,-0.49,,,,FALSE,
207,,,10.33,813.47932,,,,-0.48,,,,FALSE,
208,SQDG-34:9,,N/F,805.41912,N/F,N/F,,N/F,,,,FALSE,
208,,,N/F,822.44567,N/F,,,N/F,,,,FALSE,
208,,,N/F,827.40107,N/F,,,N/F,,,,FALSE,
209,DGCC-27:0,,10.80,658.52524,764914,N/A,,-0.03,,,,FALSE,
209,,,10.75,675.55179,,,,-0.08,,,,FALSE,
209,,,10.69,680.50719,,,,-0.14,,,,FALSE,
210,PC-36:1,,10.57,788.61638,518526,N/A,,-0.28,,,,FALSE,
210,,,10.50,805.64293,,,,-0.35,,,,FALSE,
210,,,10.45,810.59833,,,,-0.40,,,,FALSE,
211,DGCC-26:0,,10.84,644.50959,444775,N/A,,-0.02,,,,FALSE,
211,,,10.80,661.53614,,,,-0.06,,,,FALSE,
211,,,10.79,666.49154,,,,-0.07,,,,FALSE,
212,PC-33:6,,10.76,736.49118,57289,N/A,,-0.13,,,,FALSE,
212,,,N/F,753.51773,N/F,,,N/F,,,,FALSE,
212,,,11.26,758.47313,,,,0.37,,,,FALSE,
213,PC-27:0,,10.94,664.49118,1325056,N/A,,0.04,,,,FALSE,
213,,,10.88,681.51773,,,,-0.02,,,,FALSE,
213,,,10.92,686.47313,,,,0.02,,,,FALSE,
214,PC-32:6,,10.57,739.50208,18910,N/A,,-0.34,,,,FALSE,
214,,,10.77,722.47553,,,,-0.14,,,,FALSE,
214,,,10.54,744.45748,,,,-0.37,,,,FALSE,
215,DGCC-31:1,,10.57,712.57219,1285567,N/A,,-0.35,,,,FALSE,
215,,,10.44,729.59874,,,,-0.48,,,,FALSE,
215,,,10.49,734.55414,,,,-0.43,,,,FALSE,
216,PE-DAG/AEG-36:2,,10.60,744.55378,904842,N/A,,-0.33,,,,FALSE,
216,,,11.18,761.58033,,,,0.25,,,,FALSE,
216,,,10.45,766.53573,,,,-0.48,,,,FALSE,
217,PE-DEG-27:4,,N/F,586.4231,N/F,N/F,,N/F,,,,FALSE,
217,,,N/F,603.44965,N/F,,,N/F,,,,FALSE,
217,,,N/F,608.40505,N/F,,,N/F,,,,FALSE,
218,PC-35:1,,10.60,762.60073,2529209,N/A,,-0.35,,,,FALSE,
218,,,N/F,779.62728,N/F,,,N/F,,,,FALSE,
218,,,10.48,784.58268,,,,-0.47,,,,FALSE,
219,PE-DAG/AEG-35:1,,10.65,732.55378,8028730,N/A,,-0.31,,,,FALSE,
219,,,N/F,749.58033,N/F,,,N/F,,,,FALSE,
219,,,10.54,754.53573,,,,-0.42,,,,FALSE,
220,PC-35:0,,10.51,786.59833,3826796,N/A,,-0.46,,,,FALSE,
220,,,10.80,764.61638,,,,-0.17,,,,FALSE,
220,,,N/F,781.64293,N/F,,,N/F,,,,FALSE,
221,PC-36:10,,11.10,770.47553,1925,N/A,,0.13,,,,FALSE,
221,,,11.34,787.50208,,,,0.37,,,,FALSE,
221,,,N/F,792.45748,N/F,,,N/F,,,,FALSE,
222,PE-DAG/AEG-31:1,,10.81,676.49118,2160841,N/A,,-0.17,,,,FALSE,
222,,,10.79,698.47313,,,,-0.19,,,,FALSE,
222,,,10.63,693.51773,,,,-0.35,,,,FALSE,
223,PE-DAG/AEG-31:2,,10.50,674.47553,7235,N/A,,-0.48,,,,FALSE,
223,,,N/F,691.50208,N/F,,,N/F,,,,FALSE,
223,,,N/F,696.45748,N/F,,,N/F,,,,FALSE,
224,PE-DAG/AEG-33:2,,10.75,702.50683,665892,N/A,,-0.23,,,,FALSE,
224,,,10.57,724.48878,,,,-0.41,,,,FALSE,
224,,,11.33,719.53338,,,,0.35,,,,FALSE,
225,PC-34:4,,10.54,754.53813,2126781,N/A,,-0.45,,,,FALSE,
225,,,10.56,771.56468,,,,-0.43,,,,FALSE,
225,,,10.51,776.52008,,,,-0.48,,,,FALSE,
226,PE-DAG/AEG-29:1,,11.00,648.45988,47797,N/A,,0.01,,,,FALSE,
226,,,10.86,665.48643,,,,-0.13,,,,FALSE,
226,,,N/F,670.44183,N/F,,,N/F,,,,FALSE,
227,PE-DAG/AEG-30:0,,10.94,664.49118,1324674,N/A,,-0.05,,,,FALSE,
227,,,10.92,686.47313,,,,-0.07,,,,FALSE,
227,,,10.88,681.51773,,,,-0.11,,,,FALSE,
228,PE-DAG/AEG-30:1,,11.08,662.47553,327071,N/A,,0.09,,,,FALSE,
228,,,11.08,684.45748,,,,0.09,,,,FALSE,
228,,,N/F,679.50208,N/F,,,N/F,,,,FALSE,
229,PE-DAG/AEG-31:0,,10.87,678.50683,18513304,N/A,,-0.12,,,,FALSE,
229,,,10.81,695.53338,,,,-0.18,,,,FALSE,
229,,,10.87,700.48878,,,,-0.12,,,,FALSE,
230,PE-DAG/AEG-32:0,,10.75,690.50683,734142,N/A,,-0.24,,,,FALSE,
230,,,10.71,712.48878,,,,-0.28,,,,FALSE,
230,,,10.57,707.53338,,,,-0.42,,,,FALSE,
231,PE-DAG/AEG-32:1,,10.99,688.49118,84274,N/A,,0.00,,,,FALSE,
231,,,10.85,710.47313,,,,-0.14,,,,FALSE,
231,,,N/F,705.51773,N/F,,,N/F,,,,FALSE,
232,PE-DAG/AEG-38:6,,10.68,764.52248,144338,N/A,,-0.31,,,,FALSE,
232,,,10.62,781.54903,,,,-0.37,,,,FALSE,
232,,,N/F,786.50443,N/F,,,N/F,,,,FALSE,
233,PE-DAG/AEG-40:6,,10.58,792.55378,124460,N/A,,-0.41,,,,FALSE,
233,,,10.64,809.58033,,,,-0.35,,,,FALSE,
233,,,N/F,814.53573,N/F,,,N/F,,,,FALSE,
234,PE-DAG/AEG-40:7,,10.58,790.53813,146761,N/A,,-0.41,,,,FALSE,
234,,,10.56,807.56468,,,,-0.43,,,,FALSE,
234,,,N/F,812.52008,N/F,,,N/F,,,,FALSE,
235,PE-DAG/AEG-44:12,,N/F,836.52248,N/F,N/A,,N/F,,,,FALSE,
235,,,11.30,853.54903,,,,0.31,,,,FALSE,
235,,,10.95,858.50443,,,,-0.04,,,,FALSE,
236,PE-DEG-35:3,,N/F,700.56395,N/F,N/A,,N/F,,,,FALSE,
236,,,10.54,717.5905,,,,-0.45,,,,FALSE,
236,,,N/F,722.5459,N/F,,,N/F,,,,FALSE,
237,PE-DAG/AEG-29:0,,10.99,650.47553,619699,N/A,,-0.01,,,,FALSE,
237,,,10.98,672.45748,,,,-0.02,,,,FALSE,
237,,,10.95,667.50208,,,,-0.05,,,,FALSE,
238,PE-DAG/AEG-34:1,,10.77,706.53813,18044863,N/A,,-0.23,,,,FALSE,
238,,,10.76,723.56468,,,,-0.24,,,,FALSE,
238,,,10.77,728.52008,,,,-0.23,,,,FALSE,
239,PE-DAG/AEG-34:2,,10.71,716.52248,422384,N/A,,-0.29,,,,FALSE,
239,,,10.71,716.52248,,,,-0.26,,,,FALSE,
239,,,10.54,738.50443,,,,-0.43,,,,FALSE,
239,,,10.53,733.54903,,,,-0.47,,,,FALSE,
239,,,10.54,738.50443,,,,-0.46,,,,FALSE,
239,,,10.53,733.54903,,,,-0.44,,,,FALSE,
240,PE-DEG-24:3,,N/F,546.3918,N/F,N/A,,N/F,,,,FALSE,
240,,,N/F,563.41835,N/F,,,N/F,,,,FALSE,
240,,,10.66,568.37375,,,,-0.35,,,,FALSE,
241,PE-DAG/AEG-35:4,,10.65,726.50683,855324,N/A,,-0.37,,,,FALSE,
241,,,N/F,743.53338,N/F,,,N/F,,,,FALSE,
241,,,10.58,748.48878,,,,-0.44,,,,FALSE,
242,PE-DAG/AEG-28:0,,11.23,636.45988,177984,N/A,,0.20,,,,FALSE,
242,,,10.98,653.48643,,,,-0.05,,,,FALSE,
242,,,10.97,658.44183,,,,-0.06,,,,FALSE,
243,PE-DAG/AEG-35:2,,10.66,730.53813,1463103,N/A,,-0.37,,,,FALSE,
243,,,10.57,747.56468,,,,-0.46,,,,FALSE,
243,,,10.85,752.52008,,,,-0.18,,,,FALSE,
244,PC-33:5,,10.84,738.50683,33343,N/A,,-0.20,,,,FALSE,
244,,,10.65,755.53338,,,,-0.39,,,,FALSE,
244,,,10.88,760.48878,,,,-0.16,,,,FALSE,
245,PC-33:0,,10.66,748.58508,1549448,N/A,,-0.39,,,,FALSE,
245,,,10.74,765.61163,,,,-0.31,,,,FALSE,
245,,,10.66,770.56703,,,,-0.39,,,,FALSE,
246,PE-DEG-30:0,,N/F,636.53265,N/F,N/A,,N/F,,,,FALSE,
246,,,N/F,653.5592,N/F,,,N/F,,,,FALSE,
246,,,11.15,658.5146,,,,0.00,,,,FALSE,
247,SQDG-30:1,,N/F,765.48172,N/F,N/A,,N/F,,,,FALSE,
247,,,10.85,782.50827,,,,-0.35,,,,FALSE,
247,,,11.32,787.46367,,,,0.12,,,,FALSE,
248,PC-DEG-26:0,,N/F,622.4231,N/F,N/A,,N/F,,,,FALSE,
248,,,11.12,639.44965,,,,-0.09,,,,FALSE,
248,,,10.92,644.40505,,,,-0.29,,,,FALSE,
249,PE-DAG/AEG-33:1,,10.75,704.52248,3663200,N/A,,-0.46,,,,FALSE,
249,,,N/F,721.54903,N/F,,,N/F,,,,FALSE,
