Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
PG-DAG-35:2,,9.88,,778.5578003,,2446634,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.87,,783.5135498,,2446634,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:2,,9.86,,761.5305786,,2446634,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:2,,9.9,,764.5419922,,23389383,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.9,,747.515564,,23389383,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.9,,769.4973755,,23389383,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.93,,762.5286865,,2375475,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.95,,745.4981689,,2375475,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,9.93,,767.4857178,,2375475,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,10,,745.4969482,,3704830,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.93,,762.5286865,,3704830,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,9.95,,767.4807739,,3704830,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:1,,9.98,,738.526062,,36458424,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.98,,721.499939,,36458424,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,9.97,,743.4816284,,36458424,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:0,,10.01,,740.539978,,5314335,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,10,,745.4969482,,5314335,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10.01,,723.5148315,,5314335,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-33:1,,9.97,,752.5415649,,12888618,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.98,,735.5158691,,12888618,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.96,,757.4975586,,12888618,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,10.01,,769.4979248,,171908,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:5,,N/F,,N/F,,171908,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-36:5,,N/F,,N/F,,171908,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-37:2,,10.2,,789.6138916,,907,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-37:2,,N/F,,N/F,,907,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-37:2,,N/F,,N/F,,907,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:1,,10.15,,800.5234375,,5914,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:1,,N/F,,N/F,,5914,Linear,0.000, ,N/F,,N/F,,,,,2
PC-38:1,,N/F,,N/F,,5914,Linear,0.000, ,N/F,,N/F,,,,,3
SQ-DAG,,10.29,,834.5406494,,824852,Linear,0.000, ,N/A,,N/A,,,,,1
SQ-DAG,,10.27,,851.5664063,,824852,Linear,0.000, ,N/A,,N/A,,,,,2
SQ-DAG,,N/F,,N/F,,824852,Linear,0.000, ,N/F,,N/F,,,,,3
PC-ARCHAEOL,,10.39,,818.7327271,,1242,Linear,0.000, ,N/A,,N/A,,,,,1
PC-ARCHAEOL,,N/F,,N/F,,1242,Linear,0.000, ,N/F,,N/F,,,,,2
PC-ARCHAEOL,,N/F,,N/F,,1242,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-36:2,,10.32,,775.5934448,,55387,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-36:2,,10.27,,758.5726318,,55387,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-36:2,,10.35,,780.5547485,,55387,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,10.36,,776.6881714,,385089,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,10.43,,798.673584,,385089,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,N/F,,N/F,,385089,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:1,,10.35,,810.5393677,,23681859,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,10.34,,815.494751,,23681859,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:1,,10.36,,793.5131226,,23681859,Linear,0.000, ,N/A,,N/A,,,,,3
C21-PC,,10.43,,874.7282104,,1090,Linear,0.000, ,N/A,,N/A,,,,,1
C21-PC,,N/F,,N/F,,1090,Linear,0.000, ,N/F,,N/F,,,,,2
C21-PC,,N/F,,N/F,,1090,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:6,,10.47,,823.59198,,11254,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:6,,N/F,,N/F,,11254,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,N/F,,N/F,,11254,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-33:0,,10.54,,742.6171265,,4318470,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.55,,764.6047363,,4318470,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.49,,759.642395,,4318470,Linear,0.000, ,N/A,,N/A,,,,,3
PC-44:12,,10.49,,878.5733032,,121795,Linear,0.000, ,N/A,,N/A,,,,,1
PC-44:12,,N/F,,N/F,,121795,Linear,0.000, ,N/F,,N/F,,,,,2
PC-44:12,,N/F,,N/F,,121795,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:9,,10.49,,850.5341797,,36927,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:9,,N/F,,N/F,,36927,Linear,0.000, ,N/F,,N/F,,,,,2
PC-40:9,,N/F,,N/F,,36927,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.55,,852.5505371,,99643,Linear,0.000, ,N/A,,N/A,,,,,1
PC-42:11,,N/F,,N/F,,99643,Linear,0.000, ,N/F,,N/F,,,,,2
PC-42:11,,N/F,,N/F,,99643,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:10,,10.55,,826.5349731,,84039,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,10.53,,843.5626221,,84039,Linear,0.000, ,N/A,,N/A,,,,,2
PC-40:10,,10.61,,848.5163574,,84039,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:0,,10.55,,742.5383911,,14001,Linear,0.000, ,N/A,,N/A,,,,,1
PC-31:0,,10.63,,737.5766602,,14001,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:0,,N/F,,N/F,,14001,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DEG-38:2,,10.71,,792.6443481,,17151,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DEG-38:2,,N/F,,N/F,,17151,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DEG-38:2,,N/F,,N/F,,17151,Linear,0.000, ,N/F,,N/F,,,,,3
PC-32:0,,10.7,,734.5675659,,16386859,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,10.58,,756.5501709,,16386859,Linear,0.000, ,N/A,,N/A,,,,,2
PC-32:0,,N/F,,N/F,,16386859,Linear,0.000, ,N/F,,N/F,,,,,3
C16-PC,,10.7,,734.5675659,,16453487,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PC,,10.58,,756.5501709,,16453487,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PC,,10.72,,751.5958862,,16453487,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-32:0,,10.58,,728.6021729,,47150582,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-32:0,,10.6,,745.6331177,,47150582,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-32:0,,10.63,,750.5886841,,47150582,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-28:0,,10.63,,756.4910889,,69123901,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-28:0,,10.63,,761.4460449,,69123901,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-28:0,,10.6,,739.4625244,,69123901,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-34:1,,10.74,,821.543457,,3664,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:1,,10.76,,838.5671997,,3664,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:1,,N/F,,N/F,,3664,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-29:0,,10.73,,775.4659424,,6652,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-29:0,,N/F,,N/F,,6652,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-29:0,,N/F,,N/F,,6652,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-29:0,,10.66,,703.5807495,,455917,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-29:0,,10.67,,708.5402832,,455917,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-29:0,,N/F,,N/F,,455917,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-28:0,,10.74,,672.5401611,,32447077,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-28:0,,10.63,,694.5246582,,32447077,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-28:0,,N/F,,N/F,,32447077,Linear,0.000, ,N/F,,N/F,,,,,2
PC-28:0,,10.64,,695.5308228,,1747,Linear,0.000, ,N/A,,N/A,,,,,2
PC-28:0,,N/F,,N/F,,1747,Linear,0.000, ,N/F,,N/F,,,,,1
PC-28:0,,N/F,,N/F,,1747,Linear,0.000, ,N/F,,N/F,,,,,3
PC-33:2,,10.64,,744.5534668,,1804865,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:2,,N/F,,N/F,,1804865,Linear,0.000, ,N/F,,N/F,,,,,2
PC-33:2,,N/F,,N/F,,1804865,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-36:0,,10.72,,873.5766602,,5692,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-36:0,,N/F,,N/F,,5692,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-36:0,,N/F,,N/F,,5692,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-34:3,,10.81,,839.4984741,,188792,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:3,,10.74,,817.5115967,,188792,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:3,,N/F,,N/F,,188792,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:4,,10.66,,815.4981689,,4005,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:4,,N/F,,N/F,,4005,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-34:4,,N/F,,N/F,,4005,Linear,0.000, ,N/F,,N/F,,,,,3
PC-32:1,,10.66,,732.5525513,,22700156,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:1,,N/F,,N/F,,22700156,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:1,,N/F,,N/F,,22700156,Linear,0.000, ,N/F,,N/F,,,,,3
PC-30:0,,10.79,,706.5369873,,46000548,Linear,0.000, ,N/A,,N/A,,,,,1
PC-30:0,,10.78,,728.5192871,,46000548,Linear,0.000, ,N/A,,N/A,,,,,2
PC-30:0,,10.75,,723.5610962,,46000548,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-30:0,,10.83,,789.4755249,,31142,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:0,,N/F,,N/F,,31142,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-30:0,,N/F,,N/F,,31142,Linear,0.000, ,N/F,,N/F,,,,,3
PC-31:1,,10.72,,718.5370483,,7991452,Linear,0.000, ,N/A,,N/A,,,,,1
PC-31:1,,N/F,,N/F,,7991452,Linear,0.000, ,N/F,,N/F,,,,,2
PC-31:1,,N/F,,N/F,,7991452,Linear,0.000, ,N/F,,N/F,,,,,3
PC-29:0,,10.84,,692.5217285,,29144200,Linear,0.000, ,N/A,,N/A,,,,,1
PC-29:0,,10.83,,714.5039673,,29144200,Linear,0.000, ,N/A,,N/A,,,,,2
PC-29:0,,10.79,,709.5460815,,29144200,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:2,,10.73,,791.4972534,,1621,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:2,,N/F,,N/F,,1621,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:2,,N/F,,N/F,,1621,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-27:0,,10.8,,658.5248413,,4268085,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-27:0,,N/F,,N/F,,4268085,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-27:0,,N/F,,N/F,,4268085,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-26:0,,10.85,,644.5090942,,7298676,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-26:0,,10.82,,661.5334473,,7298676,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-26:0,,N/F,,N/F,,7298676,Linear,0.000, ,N/F,,N/F,,,,,3
PC-33:6,,10.82,,758.4733276,,2810,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:6,,N/F,,N/F,,2810,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:6,,N/F,,N/F,,2810,Linear,0.000, ,N/F,,N/F,,,,,2
PC-27:0,,10.93,,664.4923706,,10930840,Linear,0.000, ,N/A,,N/A,,,,,1
PC-27:0,,10.87,,681.5149536,,10930840,Linear,0.000, ,N/A,,N/A,,,,,2
PC-27:0,,10.91,,686.4729004,,10930840,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:6,,10.92,,739.5055542,,50915,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:6,,N/F,,N/F,,50915,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:6,,N/F,,N/F,,50915,Linear,0.000, ,N/F,,N/F,,,,,3
PC-35:1,,10.91,,779.6309814,,25405,Linear,0.000, ,N/A,,N/A,,,,,2
PC-35:1,,10.94,,784.5828857,,25405,Linear,0.000, ,N/A,,N/A,,,,,3
PC-35:1,,N/F,,N/F,,25405,Linear,0.000, ,N/F,,N/F,,,,,1
PC-35:0,,11.02,,764.6133423,,16290,Linear,0.000, ,N/A,,N/A,,,,,2
PC-35:0,,N/F,,N/F,,16290,Linear,0.000, ,N/F,,N/F,,,,,1
PC-35:0,,N/F,,N/F,,16290,Linear,0.000, ,N/F,,N/F,,,,,3
PC-36:10,,10.94,,770.4730225,,54730,Linear,0.000, ,N/A,,N/A,,,,,1
PC-36:10,,N/F,,N/F,,54730,Linear,0.000, ,N/F,,N/F,,,,,2
PC-36:10,,N/F,,N/F,,54730,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-31:1,,11.06,,698.4759521,,38174,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-31:1,,N/F,,N/F,,38174,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-31:1,,N/F,,N/F,,38174,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-33:2,,10.98,,702.5075073,,991844,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-33:2,,10.98,,724.4904175,,991844,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-33:2,,N/F,,N/F,,991844,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-30:0,,10.93,,664.4923706,,9728143,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-30:0,,10.91,,686.4729004,,9728143,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-30:0,,N/F,,N/F,,9728143,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-30:1,,11.05,,662.4762573,,3596415,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-30:1,,11.06,,684.4569092,,3596415,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-30:1,,N/F,,N/F,,3596415,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:0,,11,,690.5071411,,8572523,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:0,,11,,712.4892578,,8572523,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:0,,N/F,,N/F,,8572523,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:1,,11,,688.4917603,,2074441,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:1,,11.01,,710.4721069,,2074441,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:1,,N/F,,N/F,,2074441,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-40:7,,11.05,,812.5187988,,6361,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-40:7,,N/F,,N/F,,6361,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-40:7,,N/F,,N/F,,6361,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-44:12,,11,,853.5481567,,3944,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-44:12,,N/F,,N/F,,3944,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-44:12,,N/F,,N/F,,3944,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-29:0,,10.98,,650.4760742,,14006593,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-29:0,,10.98,,672.4584351,,14006593,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-29:0,,10.94,,667.5004272,,14006593,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,10.92,,716.5218506,,6864630,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-34:2,,10.92,,716.5218506,,6864630,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-34:2,,10.91,,738.5032349,,6864630,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,N/F,,N/F,,6864630,Linear,0.000, ,N/F,,N/F,,,,,4
PE-DAG/AEG-34:2,,N/F,,N/F,,6864630,Linear,0.000, ,N/F,,N/F,,,,,5
PE-DAG/AEG-34:2,,N/F,,N/F,,6864630,Linear,0.000, ,N/F,,N/F,,,,,6
PE-DAG/AEG-35:4,,11,,726.506958,,237565,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-35:4,,10.99,,748.486084,,237565,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-35:4,,N/F,,N/F,,237565,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-28:0,,11.05,,636.4609375,,3780694,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-28:0,,10.98,,653.4856567,,3780694,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-28:0,,N/F,,N/F,,3780694,Linear,0.000, ,N/F,,N/F,,,,,3
PC-33:0,,10.99,,765.6149292,,6053,Linear,0.000, ,N/A,,N/A,,,,,2
PC-33:0,,N/F,,N/F,,6053,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:0,,N/F,,N/F,,6053,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-30:1,,11.16,,787.4638672,,1820,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-30:1,,N/F,,N/F,,1820,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-30:1,,N/F,,N/F,,1820,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-30:2,,11.46,,780.4939575,,4294389,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:2,,11.44,,785.4502563,,4294389,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:2,,11.43,,763.4624023,,4294389,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-22:4,,11.69,,597.4136963,,2504,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-22:4,,N/F,,N/F,,2504,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-22:4,,N/F,,N/F,,2504,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG,,11.81,,937.5877686,,40141,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG,,11.76,,954.6187134,,40141,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG,,11.83,,959.5665283,,40141,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-42:6,,11.73,,844.5679932,,679,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-42:6,,N/F,,N/F,,679,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-42:6,,N/F,,N/F,,679,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:1,,11.76,,936.6637573,,2832751,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:1,,11.77,,941.6192017,,2832751,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:1,,N/F,,N/F,,2832751,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:1,,11.89,,908.6328735,,2943134,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:1,,11.89,,913.5882568,,2943134,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:1,,N/F,,N/F,,2943134,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:6,,11.89,,926.5844116,,142543,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:6,,11.97,,909.5556641,,142543,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:6,,11.91,,931.541687,,142543,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:7,,11.95,,907.5425415,,216281,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:7,,11.88,,924.5714111,,216281,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:7,,11.89,,929.5274658,,216281,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:0,,12.02,,910.6461182,,2612057,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:0,,11.89,,915.6032715,,2612057,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:0,,N/F,,N/F,,2612057,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:4,,11.89,,913.5882568,,321080,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:4,,N/F,,N/F,,321080,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:4,,N/F,,N/F,,321080,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-35:2,,12.02,,953.6202393,,3106,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-35:2,,N/F,,N/F,,3106,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-35:2,,N/F,,N/F,,3106,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:3,,11.89,,915.6032715,,315538,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:3,,11.9,,937.5875244,,315538,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:3,,N/F,,N/F,,315538,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-30:0,,12.03,,882.6143188,,27425323,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-30:0,,12.02,,887.5692139,,27425323,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-30:0,,N/F,,N/F,,27425323,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-30:2,,12.09,,883.541687,,334233,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-30:2,,N/F,,N/F,,334233,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-30:2,,N/F,,N/F,,334233,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:5,,12.18,,905.5189209,,1331,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:5,,N/F,,N/F,,1331,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:5,,N/F,,N/F,,1331,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-32:6,,12.17,,898.5526123,,47472,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:6,,12.22,,881.5228271,,47472,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:6,,12.17,,903.5067139,,47472,Linear,0.000, ,N/A,,N/A,,,,,3
IS-PC-16:0,,12.29,,524.3724976,,227255,Linear,0.000, ,N/A,,N/A,,,,,1
IS-PC-16:0,,N/F,,N/F,,227255,Linear,0.000, ,N/F,,N/F,,,,,2
IS-PC-16:0,,N/F,,N/F,,227255,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-28:0,,12.32,,837.5584717,,764,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-28:0,,N/F,,N/F,,764,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-28:0,,N/F,,N/F,,764,Linear,0.000, ,N/F,,N/F,,,,,3
C16PAF,,12.29,,524.3724976,,227255,Linear,0.000, ,N/A,,N/A,,,,,1
C16PAF,,N/F,,N/F,,227255,Linear,0.000, ,N/F,,N/F,,,,,2
C16PAF,,N/F,,N/F,,227255,Linear,0.000, ,N/F,,N/F,,,,,3
PC-DEG-30:2,,12.32,,705.5921021,,3069154,Linear,0.000, ,N/A,,N/A,,,,,1
PC-DEG-30:2,,12.25,,688.565918,,3069154,Linear,0.000, ,N/A,,N/A,,,,,2
PC-DEG-30:2,,12.35,,710.5466919,,3069154,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-17:0,,12.97,,518.3703003,,1764,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-17:0,,13.02,,540.3493652,,1764,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-17:0,,N/F,,N/F,,1764,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-16:0,,13.08,,526.3360596,,573,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-16:0,,N/F,,N/F,,573,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-16:0,,N/F,,N/F,,573,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-23:6,,16.94,,590.3682251,,793,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-23:6,,16.93,,612.3513184,,793,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-23:6,,N/F,,N/F,,793,Linear,0.000, ,N/F,,N/F,,,,,2
ARCHAEOL,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,ng,N/F,ng,,,,1
ARCHAEOL,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,ng,N/F,ng,,,,2
ARCHAEOL,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,ng,N/F,ng,,,,3
MGDG-19:2,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,1
MGDG-19:2,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,2
MGDG-19:2,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,3
MGDG-19:2,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,4
MGDG-19:2,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,5
MGDG-19:2,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,6
Gly-PDGT-0,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,1
Gly-PDGT-0,,N/F,,N/F,,N/F,Linear,0.000, ,N/F,,N/F,,,,,2
