Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
PG-DAG-34:2,,9.94,,747.5164795,,5385951,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.91,,769.4987183,,5385951,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,9.93,,745.4990234,,31737,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:3,,9.89,,767.4813843,,31737,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,N/F,,N/F,,31737,Linear,0.000, ,N/F,,N/F,,,,,1
C16-PG,,10.02,,745.4981689,,755980,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,10.03,,767.4802856,,755980,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PG,,N/F,,N/F,,755980,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-37:2,,9.89,,806.5889282,,70279,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-37:2,,N/F,,N/F,,70279,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-37:2,,N/F,,N/F,,70279,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-32:1,,9.97,,738.5276489,,5915143,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.97,,721.5004272,,5915143,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,9.99,,743.4823608,,5915143,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-32:0,,10.01,,740.5421753,,2485837,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,10.02,,745.4981689,,2485837,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10,,723.5165405,,2485837,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,10.05,,786.6034546,,143758,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-38:2,,9.94,,808.5831299,,143758,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,N/F,,N/F,,143758,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-33:1,,9.97,,752.5426636,,9624010,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.98,,735.5161133,,9624010,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.98,,757.4978027,,9624010,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,10.1,,791.4818115,,3297,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,N/F,,N/F,,3297,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-36:5,,N/F,,N/F,,3297,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-31:0,,10.13,,798.5371704,,849,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-31:0,,N/F,,N/F,,849,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-31:0,,N/F,,N/F,,849,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-37:2,,10.14,,794.5682983,,1034,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-37:2,,N/F,,N/F,,1034,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-37:2,,N/F,,N/F,,1034,Linear,0.000, ,N/F,,N/F,,,,,2
SQ-DAG,,10.31,,834.5368042,,81430,Linear,0.000, ,N/A,,N/A,,,,,1
SQ-DAG,,10.26,,851.5621338,,81430,Linear,0.000, ,N/A,,N/A,,,,,2
SQ-DAG,,10.32,,856.524231,,81430,Linear,0.000, ,N/A,,N/A,,,,,3
PC-ARCHAEOL,,10.38,,818.7369385,,2300840,Linear,0.000, ,N/A,,N/A,,,,,1
PC-ARCHAEOL,,N/F,,N/F,,2300840,Linear,0.000, ,N/F,,N/F,,,,,2
PC-ARCHAEOL,,N/F,,N/F,,2300840,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-36:2,,10.28,,775.5922241,,668873,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-36:2,,10.39,,780.5544434,,668873,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-36:2,,N/F,,N/F,,668873,Linear,0.000, ,N/F,,N/F,,,,,2
PE-AR,,10.38,,776.6902466,,1488668,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,10.39,,798.6730957,,1488668,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,N/F,,N/F,,1488668,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:1,,10.39,,810.5401001,,2336754,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,10.39,,815.4961548,,2336754,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:1,,N/F,,N/F,,2336754,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-41:4,,10.44,,841.5916138,,5477,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-41:4,,10.45,,863.5740967,,5477,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-41:4,,N/F,,N/F,,5477,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:0,,10.39,,812.555481,,5744969,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:0,,10.39,,817.5114746,,5744969,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-32:0,,N/F,,N/F,,5744969,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,10.5,,823.5939941,,15851,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:6,,N/F,,N/F,,15851,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,N/F,,N/F,,15851,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:2,,10.57,,824.5166626,,14319,Linear,0.000, ,N/A,,N/A,,,,,1
PC-38:2,,10.52,,802.5411987,,14319,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:2,,N/F,,N/F,,14319,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-33:0,,10.53,,742.6167603,,11822082,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.57,,764.5973511,,11822082,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.51,,759.6437988,,11822082,Linear,0.000, ,N/A,,N/A,,,,,3
PC-40:10,,10.55,,826.5392456,,113497,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,10.5,,843.5630493,,113497,Linear,0.000, ,N/A,,N/A,,,,,2
PC-40:10,,N/F,,N/F,,113497,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:5,,10.51,,825.6154175,,1245,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:5,,N/F,,N/F,,1245,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:5,,N/F,,N/F,,1245,Linear,0.000, ,N/F,,N/F,,,,,3
PC-36:5,,10.54,,797.5803223,,1957,Linear,0.000, ,N/A,,N/A,,,,,2
PC-36:5,,N/F,,N/F,,1957,Linear,0.000, ,N/F,,N/F,,,,,1
PC-36:5,,N/F,,N/F,,1957,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DEG-38:2,,10.66,,792.644043,,1764,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DEG-38:2,,N/F,,N/F,,1764,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DEG-38:2,,N/F,,N/F,,1764,Linear,0.000, ,N/F,,N/F,,,,,3
PC-32:0,,10.68,,734.5669556,,7129964,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,10.58,,756.550415,,7129964,Linear,0.000, ,N/A,,N/A,,,,,2
PC-32:0,,10.62,,751.5924072,,7129964,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PC,,10.68,,734.5669556,,7132039,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PC,,10.73,,756.5492554,,7132039,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PC,,10.62,,751.5924072,,7132039,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-32:0,,10.59,,745.6264648,,83945,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-32:0,,10.6,,750.5890503,,83945,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-32:0,,N/F,,N/F,,83945,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-28:0,,10.64,,756.4901733,,22214053,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-28:0,,10.64,,761.4453125,,22214053,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-28:0,,N/F,,N/F,,22214053,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:1,,10.63,,821.5439453,,2547,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:1,,10.7,,838.5723267,,2547,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:1,,N/F,,N/F,,2547,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-29:0,,10.77,,775.4598389,,3017,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-29:0,,N/F,,N/F,,3017,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-29:0,,N/F,,N/F,,3017,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-29:0,,10.69,,686.5549316,,8690649,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-29:0,,10.66,,703.5802002,,8690649,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-29:0,,10.65,,708.541626,,8690649,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-28:0,,10.74,,672.5396729,,20971888,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-28:0,,10.7,,689.5646973,,20971888,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-28:0,,N/F,,N/F,,20971888,Linear,0.000, ,N/F,,N/F,,,,,3
PC-28:0,,10.76,,695.5307007,,4054,Linear,0.000, ,N/A,,N/A,,,,,2
PC-28:0,,N/F,,N/F,,4054,Linear,0.000, ,N/F,,N/F,,,,,1
PC-28:0,,N/F,,N/F,,4054,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:4,,10.8,,832.5279541,,980,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:4,,N/F,,N/F,,980,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-34:4,,N/F,,N/F,,980,Linear,0.000, ,N/F,,N/F,,,,,3
PC-30:0,,10.77,,706.5368652,,9668963,Linear,0.000, ,N/A,,N/A,,,,,1
PC-30:0,,10.77,,728.5193481,,9668963,Linear,0.000, ,N/A,,N/A,,,,,2
PC-30:0,,10.74,,723.5618896,,9668963,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:1,,10.67,,768.5551147,,2819,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:1,,N/F,,N/F,,2819,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:1,,N/F,,N/F,,2819,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-36:2,,10.7,,864.5822754,,5587,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-36:2,,N/F,,N/F,,5587,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-36:2,,N/F,,N/F,,5587,Linear,0.000, ,N/F,,N/F,,,,,3
PC-31:1,,10.72,,740.5193481,,33076,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:1,,N/F,,N/F,,33076,Linear,0.000, ,N/F,,N/F,,,,,1
PC-31:1,,N/F,,N/F,,33076,Linear,0.000, ,N/F,,N/F,,,,,2
PC-37:6,,10.81,,792.5562134,,24156,Linear,0.000, ,N/A,,N/A,,,,,1
PC-37:6,,10.85,,809.5835571,,24156,Linear,0.000, ,N/A,,N/A,,,,,2
PC-37:6,,N/F,,N/F,,24156,Linear,0.000, ,N/F,,N/F,,,,,3
PC-29:0,,10.81,,692.5217285,,9856134,Linear,0.000, ,N/A,,N/A,,,,,1
PC-29:0,,10.82,,714.5025024,,9856134,Linear,0.000, ,N/A,,N/A,,,,,2
PC-29:0,,10.79,,709.5463257,,9856134,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-27:0,,10.8,,658.5244751,,9852266,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-27:0,,10.76,,680.5079346,,9852266,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-27:0,,N/F,,N/F,,9852266,Linear,0.000, ,N/F,,N/F,,,,,2
PC-36:1,,10.82,,810.5961914,,24056,Linear,0.000, ,N/A,,N/A,,,,,3
PC-36:1,,N/F,,N/F,,24056,Linear,0.000, ,N/F,,N/F,,,,,1
PC-36:1,,N/F,,N/F,,24056,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-26:0,,10.85,,644.5090942,,3176556,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-26:0,,10.8,,661.5333862,,3176556,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-26:0,,N/F,,N/F,,3176556,Linear,0.000, ,N/F,,N/F,,,,,3
PC-33:6,,10.87,,753.5145874,,1608,Linear,0.000, ,N/A,,N/A,,,,,2
PC-33:6,,N/F,,N/F,,1608,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:6,,N/F,,N/F,,1608,Linear,0.000, ,N/F,,N/F,,,,,3
PC-27:0,,10.92,,664.4912109,,9663981,Linear,0.000, ,N/A,,N/A,,,,,1
PC-27:0,,10.86,,681.5148926,,9663981,Linear,0.000, ,N/A,,N/A,,,,,2
PC-27:0,,10.92,,686.4732666,,9663981,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:6,,10.88,,739.5024414,,11511,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:6,,10.99,,744.4560547,,11511,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:6,,N/F,,N/F,,11511,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-31:1,,10.92,,712.5698853,,31593,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-31:1,,N/F,,N/F,,31593,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-31:1,,N/F,,N/F,,31593,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-36:2,,10.91,,766.5354004,,191951,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-36:2,,N/F,,N/F,,191951,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-36:2,,N/F,,N/F,,191951,Linear,0.000, ,N/F,,N/F,,,,,2
PC-35:1,,10.9,,779.6311035,,1690,Linear,0.000, ,N/A,,N/A,,,,,2
PC-35:1,,N/F,,N/F,,1690,Linear,0.000, ,N/F,,N/F,,,,,1
PC-35:1,,N/F,,N/F,,1690,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-35:1,,10.96,,754.5379028,,267280,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-35:1,,N/F,,N/F,,267280,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-35:1,,N/F,,N/F,,267280,Linear,0.000, ,N/F,,N/F,,,,,2
PC-35:0,,11.04,,786.6015015,,711,Linear,0.000, ,N/A,,N/A,,,,,1
PC-35:0,,N/F,,N/F,,711,Linear,0.000, ,N/F,,N/F,,,,,2
PC-35:0,,N/F,,N/F,,711,Linear,0.000, ,N/F,,N/F,,,,,3
PC-36:10,,10.99,,770.4719849,,7883,Linear,0.000, ,N/A,,N/A,,,,,1
PC-36:10,,N/F,,N/F,,7883,Linear,0.000, ,N/F,,N/F,,,,,2
PC-36:10,,N/F,,N/F,,7883,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-31:2,,11.05,,674.4762573,,114361,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-31:2,,N/F,,N/F,,114361,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-31:2,,N/F,,N/F,,114361,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-33:2,,10.99,,702.5072632,,1247018,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-33:2,,10.99,,724.4893188,,1247018,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-33:2,,N/F,,N/F,,1247018,Linear,0.000, ,N/F,,N/F,,,,,3
PC-34:4,,10.96,,754.5379028,,381631,Linear,0.000, ,N/A,,N/A,,,,,1
PC-34:4,,N/F,,N/F,,381631,Linear,0.000, ,N/F,,N/F,,,,,2
PC-34:4,,N/F,,N/F,,381631,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-30:0,,10.92,,664.4912109,,9449512,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-30:0,,10.92,,686.4732666,,9449512,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-30:0,,N/F,,N/F,,9449512,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:0,,11,,690.506897,,3098430,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:0,,11,,712.4894409,,3098430,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:0,,N/F,,N/F,,3098430,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:1,,10.99,,688.4914551,,943995,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:1,,10.99,,710.4737549,,943995,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:1,,N/F,,N/F,,943995,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-38:6,,10.94,,764.5189819,,2972,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-38:6,,N/F,,N/F,,2972,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-38:6,,N/F,,N/F,,2972,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-44:12,,11.06,,836.5197144,,1347,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-44:12,,11.03,,853.5471802,,1347,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-44:12,,N/F,,N/F,,1347,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-29:0,,10.97,,650.4758911,,8143690,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-29:0,,10.98,,672.4575806,,8143690,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-29:0,,10.92,,667.5001221,,8143690,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:1,,11.03,,706.53479,,274836,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-34:1,,11.07,,728.5211792,,274836,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:1,,N/F,,N/F,,274836,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-34:2,,10.98,,716.5222778,,9049019,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-34:2,,10.98,,716.5222778,,9049019,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-34:2,,10.99,,738.5050659,,9049019,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,10.99,,738.5050659,,9049019,Linear,0.000, ,N/A,,N/A,,,,,5
PE-DAG/AEG-34:2,,N/F,,N/F,,9049019,Linear,0.000, ,N/F,,N/F,,,,,4
PE-DAG/AEG-34:2,,N/F,,N/F,,9049019,Linear,0.000, ,N/F,,N/F,,,,,6
PE-DAG/AEG-35:4,,11,,726.5045776,,789915,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-35:4,,10.98,,743.5313721,,789915,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-35:4,,11,,748.4850464,,789915,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-28:0,,11.04,,636.4606323,,1888932,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-28:0,,10.97,,653.4852295,,1888932,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-28:0,,11.02,,658.4440308,,1888932,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:5,,10.99,,738.5050659,,525968,Linear,0.000, ,N/A,,N/A,,,,,1
PC-33:5,,10.98,,760.4868774,,525968,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:5,,N/F,,N/F,,525968,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DEG-30:0,,11.08,,636.5328369,,243143,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DEG-30:0,,N/F,,N/F,,243143,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DEG-30:0,,N/F,,N/F,,243143,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-30:1,,11.26,,782.508606,,1581,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:1,,N/F,,N/F,,1581,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-30:1,,N/F,,N/F,,1581,Linear,0.000, ,N/F,,N/F,,,,,3
PC-DEG-26:0,,11.16,,644.4042358,,654,Linear,0.000, ,N/A,,N/A,,,,,3
PC-DEG-26:0,,N/F,,N/F,,654,Linear,0.000, ,N/F,,N/F,,,,,1
PC-DEG-26:0,,N/F,,N/F,,654,Linear,0.000, ,N/F,,N/F,,,,,2
PC-26:0,,11.46,,667.505127,,2551,Linear,0.000, ,N/A,,N/A,,,,,2
PC-26:0,,11.46,,672.4559937,,2551,Linear,0.000, ,N/A,,N/A,,,,,3
PC-26:0,,N/F,,N/F,,2551,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-30:2,,11.47,,780.4946899,,39346,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:2,,11.43,,785.4503174,,39346,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:2,,N/F,,N/F,,39346,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-26:0,,11.65,,728.4578247,,7527,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-26:0,,N/F,,N/F,,7527,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-26:0,,N/F,,N/F,,7527,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-24:0,,11.68,,683.4065552,,320,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-24:0,,N/F,,N/F,,320,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-24:0,,N/F,,N/F,,320,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-22:4,,11.81,,597.4138794,,330,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-22:4,,N/F,,N/F,,330,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-22:4,,N/F,,N/F,,330,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG,,11.81,,937.5911255,,28822,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG,,11.8,,954.6183472,,28822,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG,,11.72,,959.5715332,,28822,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:1,,11.88,,936.6637573,,568661,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:1,,N/F,,N/F,,568661,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:1,,N/F,,N/F,,568661,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-24:2,,11.79,,629.4711914,,329,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-24:2,,N/F,,N/F,,329,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-24:2,,N/F,,N/F,,329,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:6,,11.93,,926.5825195,,6410,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:6,,11.9,,931.5405273,,6410,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:6,,N/F,,N/F,,6410,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:7,,11.91,,924.5650024,,1319,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:7,,11.85,,929.5238647,,1319,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:7,,N/F,,N/F,,1319,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:0,,11.92,,910.6459961,,22293,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:0,,12.02,,915.5979004,,22293,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:0,,N/F,,N/F,,22293,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:2,,11.88,,934.6480713,,139789,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:2,,11.89,,939.6060181,,139789,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:2,,N/F,,N/F,,139789,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-34:4,,12.01,,913.5878906,,165128,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:4,,11.92,,930.6154785,,165128,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:4,,N/F,,N/F,,165128,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-35:2,,11.94,,948.6645508,,606,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-35:2,,N/F,,N/F,,606,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-35:2,,N/F,,N/F,,606,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:3,,11.94,,937.5892944,,660,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:3,,N/F,,N/F,,660,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-34:3,,N/F,,N/F,,660,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-30:0,,12.14,,882.6165161,,511921,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-30:0,,12.14,,887.5709229,,511921,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-30:0,,N/F,,N/F,,511921,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:5,,12,,928.6004028,,3145,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:5,,12.02,,933.5541992,,3145,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:5,,N/F,,N/F,,3145,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:5,,12.21,,900.5665894,,672,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:5,,N/F,,N/F,,672,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:5,,N/F,,N/F,,672,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:6,,12.19,,898.550415,,1771,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:6,,N/F,,N/F,,1771,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-32:6,,N/F,,N/F,,1771,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:4,,12.19,,902.5869751,,1858,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:4,,N/F,,N/F,,1858,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:4,,N/F,,N/F,,1858,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:2,,12.26,,889.5873413,,1146,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:2,,12.32,,906.6160889,,1146,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:2,,N/F,,N/F,,1146,Linear,0.000, ,N/F,,N/F,,,,,3
IS-PC-16:0,,12.31,,524.3720093,,310854,Linear,0.000, ,N/A,,N/A,,,,,1
IS-PC-16:0,,12.3,,546.3540039,,310854,Linear,0.000, ,N/A,,N/A,,,,,3
IS-PC-16:0,,N/F,,N/F,,310854,Linear,0.000, ,N/F,,N/F,,,,,2
