Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
PME-DAG-29:4,,N/F,,N/F,,9185,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-35:1,,9.87,,763.5510254,,1528798,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:1,,9.91,,780.5734863,,1528798,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-35:1,,N/F,,N/F,,1528798,Linear,0.000, ,N/F,,N/F,,,,,1
DGTA-28:0,,9.89,,656.5454712,,34565742,Linear,0.000, ,N/A,,N/A,,,,,1
DGTA-28:0,,9.84,,673.5703735,,34565742,Linear,0.000, ,N/A,,N/A,,,,,2
DGTA-28:0,,N/F,,N/F,,34565742,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-35:2,,9.9,,778.5583496,,1242772,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-35:2,,9.89,,783.5164185,,1242772,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-35:2,,9.87,,761.53125,,1242772,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:2,,9.9,,764.5427246,,26937468,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:2,,9.91,,747.5164795,,26937468,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-34:2,,9.91,,769.4981079,,26937468,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-30:1,,9.9,,715.4488525,,2540,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-30:1,,N/F,,N/F,,2540,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DAG-30:1,,N/F,,N/F,,2540,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-34:3,,9.93,,762.5283203,,2563214,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-34:3,,9.93,,767.4850464,,2563214,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-34:3,,N/F,,N/F,,2563214,Linear,0.000, ,N/F,,N/F,,,,,2
C16-PG,,10,,745.4987793,,4191054,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PG,,9.93,,762.5283203,,4191054,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PG,,10,,767.4794312,,4191054,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-21:0,,9.98,,574.3453369,,1282,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-21:0,,N/F,,N/F,,1282,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-21:0,,N/F,,N/F,,1282,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-32:1,,9.98,,738.5267334,,22112635,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:1,,9.98,,721.5004883,,22112635,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:1,,9.98,,743.482666,,22112635,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,10.09,,779.5526733,,44841,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DEG-37:0,,N/F,,N/F,,44841,Linear,0.000, ,N/F,,N/F,,,,,1
PG-DEG-37:0,,N/F,,N/F,,44841,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-32:0,,10,,740.5421143,,9070136,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-32:0,,10,,745.4987793,,9070136,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-32:0,,10,,723.5163574,,9070136,Linear,0.000, ,N/A,,N/A,,,,,3
PME-DAG-38:2,,10.1,,786.6038818,,5904,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-38:2,,N/F,,N/F,,5904,Linear,0.000, ,N/F,,N/F,,,,,2
PME-DAG-38:2,,N/F,,N/F,,5904,Linear,0.000, ,N/F,,N/F,,,,,3
PG-DAG-33:1,,9.97,,752.5425415,,5124087,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-33:1,,9.98,,735.517334,,5124087,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-33:1,,9.96,,757.4988403,,5124087,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-36:5,,10.06,,769.4980469,,376649,Linear,0.000, ,N/A,,N/A,,,,,1
PG-DAG-36:5,,N/F,,N/F,,376649,Linear,0.000, ,N/F,,N/F,,,,,2
PG-DAG-36:5,,N/F,,N/F,,376649,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-37:2,,10.12,,789.6149292,,25685,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-37:2,,N/F,,N/F,,25685,Linear,0.000, ,N/F,,N/F,,,,,1
PME-DAG-37:2,,N/F,,N/F,,25685,Linear,0.000, ,N/F,,N/F,,,,,3
PC-38:1,,10.12,,817.5474854,,1779,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:1,,N/F,,N/F,,1779,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:1,,N/F,,N/F,,1779,Linear,0.000, ,N/F,,N/F,,,,,3
SQ-DAG,,10.3,,834.5405273,,830767,Linear,0.000, ,N/A,,N/A,,,,,1
SQ-DAG,,10.25,,851.5651855,,830767,Linear,0.000, ,N/A,,N/A,,,,,2
SQ-DAG,,N/F,,N/F,,830767,Linear,0.000, ,N/F,,N/F,,,,,3
PME-DAG-36:2,,10.34,,775.5923462,,979752,Linear,0.000, ,N/A,,N/A,,,,,1
PME-DAG-36:2,,10.33,,758.5719604,,979752,Linear,0.000, ,N/A,,N/A,,,,,2
PME-DAG-36:2,,10.41,,780.5548706,,979752,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,10.41,,776.687561,,497424,Linear,0.000, ,N/A,,N/A,,,,,1
PE-AR,,10.4,,798.6741943,,497424,Linear,0.000, ,N/A,,N/A,,,,,3
PE-AR,,N/F,,N/F,,497424,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-32:1,,10.35,,810.5389404,,32034764,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-32:1,,10.35,,815.4946289,,32034764,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-32:1,,10.36,,793.5169678,,32034764,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-41:4,,10.45,,858.6251221,,7569,Linear,0.000, ,N/A,,N/A,,,,,2
PG-DAG-41:4,,10.38,,863.5745239,,7569,Linear,0.000, ,N/A,,N/A,,,,,3
PG-DAG-41:4,,N/F,,N/F,,7569,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,10.49,,823.5928345,,12870,Linear,0.000, ,N/A,,N/A,,,,,2
PC-38:6,,N/F,,N/F,,12870,Linear,0.000, ,N/F,,N/F,,,,,1
PC-38:6,,N/F,,N/F,,12870,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-33:0,,10.54,,742.6177368,,6890333,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-33:0,,10.62,,764.6040649,,6890333,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-33:0,,10.59,,759.6452637,,6890333,Linear,0.000, ,N/A,,N/A,,,,,3
PC-44:12,,10.48,,878.5733643,,17039,Linear,0.000, ,N/A,,N/A,,,,,1
PC-44:12,,N/F,,N/F,,17039,Linear,0.000, ,N/F,,N/F,,,,,2
PC-44:12,,N/F,,N/F,,17039,Linear,0.000, ,N/F,,N/F,,,,,3
PC-39:5,,10.47,,822.5967407,,56464,Linear,0.000, ,N/A,,N/A,,,,,1
PC-39:5,,N/F,,N/F,,56464,Linear,0.000, ,N/F,,N/F,,,,,2
PC-39:5,,N/F,,N/F,,56464,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:9,,10.6,,850.5375366,,83746,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:9,,N/F,,N/F,,83746,Linear,0.000, ,N/F,,N/F,,,,,2
PC-40:9,,N/F,,N/F,,83746,Linear,0.000, ,N/F,,N/F,,,,,3
PC-42:11,,10.59,,852.5502319,,131025,Linear,0.000, ,N/A,,N/A,,,,,1
PC-42:11,,N/F,,N/F,,131025,Linear,0.000, ,N/F,,N/F,,,,,2
PC-42:11,,N/F,,N/F,,131025,Linear,0.000, ,N/F,,N/F,,,,,3
PC-40:10,,10.58,,826.5341797,,832143,Linear,0.000, ,N/A,,N/A,,,,,1
PC-40:10,,10.51,,843.5665894,,832143,Linear,0.000, ,N/A,,N/A,,,,,2
PC-40:10,,10.49,,848.5166016,,832143,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:0,,10.6,,742.5388794,,27259,Linear,0.000, ,N/A,,N/A,,,,,1
PC-31:0,,10.63,,737.5768433,,27259,Linear,0.000, ,N/A,,N/A,,,,,3
PC-31:0,,N/F,,N/F,,27259,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:0,,10.7,,734.5679932,,22665632,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:0,,10.7,,756.5501709,,22665632,Linear,0.000, ,N/A,,N/A,,,,,2
PC-32:0,,10.69,,751.5943604,,22665632,Linear,0.000, ,N/A,,N/A,,,,,3
C16-PC,,10.7,,734.5679932,,22665632,Linear,0.000, ,N/A,,N/A,,,,,1
C16-PC,,10.7,,756.5501709,,22665632,Linear,0.000, ,N/A,,N/A,,,,,2
C16-PC,,10.69,,751.5943604,,22665632,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-32:0,,10.58,,728.6022949,,73006227,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-32:0,,10.57,,745.6294556,,73006227,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-32:0,,N/F,,N/F,,73006227,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-28:0,,10.63,,756.4910889,,76023643,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-28:0,,10.63,,761.446228,,76023643,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-28:0,,10.6,,739.4639893,,76023643,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-34:1,,10.64,,821.546814,,17806,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:1,,10.64,,838.5681763,,17806,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:1,,10.6,,843.5273438,,17806,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-29:0,,10.64,,775.460083,,34462,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-29:0,,N/F,,N/F,,34462,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-29:0,,N/F,,N/F,,34462,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-29:0,,10.7,,686.5559082,,20921229,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-29:0,,10.64,,703.5802612,,20921229,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-29:0,,10.67,,708.541687,,20921229,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-28:0,,10.73,,672.5404053,,47586610,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-28:0,,10.69,,689.5664673,,47586610,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-28:0,,10.63,,694.5219116,,47586610,Linear,0.000, ,N/A,,N/A,,,,,3
PC-28:0,,10.7,,695.5355835,,1662,Linear,0.000, ,N/A,,N/A,,,,,2
PC-28:0,,N/F,,N/F,,1662,Linear,0.000, ,N/F,,N/F,,,,,1
PC-28:0,,N/F,,N/F,,1662,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-36:0,,10.75,,873.576355,,3397,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-36:0,,N/F,,N/F,,3397,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-36:0,,N/F,,N/F,,3397,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-38:3,,10.75,,873.576355,,16806,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-38:3,,10.74,,890.6002808,,16806,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-38:3,,10.68,,895.5606079,,16806,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-38:4,,10.77,,871.5616455,,4810,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-38:4,,N/F,,N/F,,4810,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-38:4,,N/F,,N/F,,4810,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:2,,10.74,,836.552063,,10334,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:2,,N/F,,N/F,,10334,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-34:2,,N/F,,N/F,,10334,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:3,,10.8,,839.4974976,,142831,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:3,,N/F,,N/F,,142831,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-34:3,,N/F,,N/F,,142831,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-34:4,,10.67,,815.4984131,,9478,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-34:4,,10.71,,832.5280762,,9478,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-34:4,,10.81,,837.4813843,,9478,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:1,,10.66,,732.5524292,,22743480,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:1,,N/F,,N/F,,22743480,Linear,0.000, ,N/F,,N/F,,,,,2
PC-32:1,,N/F,,N/F,,22743480,Linear,0.000, ,N/F,,N/F,,,,,3
PC-30:0,,10.78,,706.5373535,,54876158,Linear,0.000, ,N/A,,N/A,,,,,1
PC-30:0,,10.77,,728.5197754,,54876158,Linear,0.000, ,N/A,,N/A,,,,,2
PC-30:0,,10.73,,723.5621338,,54876158,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-36:2,,10.84,,864.5852051,,6305,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-36:2,,N/F,,N/F,,6305,Linear,0.000, ,N/F,,N/F,,,,,1
SQDG-36:2,,N/F,,N/F,,6305,Linear,0.000, ,N/F,,N/F,,,,,3
PC-29:0,,10.83,,692.5221558,,31598236,Linear,0.000, ,N/A,,N/A,,,,,1
PC-29:0,,10.84,,714.5040894,,31598236,Linear,0.000, ,N/A,,N/A,,,,,2
PC-29:0,,10.77,,709.5457764,,31598236,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-27:0,,10.8,,658.5249023,,3614362,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-27:0,,10.8,,680.5091553,,3614362,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-27:0,,N/F,,N/F,,3614362,Linear,0.000, ,N/F,,N/F,,,,,2
DGCC-26:0,,10.85,,644.5095825,,3021001,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-26:0,,10.81,,661.5344849,,3021001,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-26:0,,N/F,,N/F,,3021001,Linear,0.000, ,N/F,,N/F,,,,,3
PC-33:6,,10.87,,758.4696045,,9885,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:6,,N/F,,N/F,,9885,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:6,,N/F,,N/F,,9885,Linear,0.000, ,N/F,,N/F,,,,,2
PC-27:0,,10.93,,664.4920654,,9929489,Linear,0.000, ,N/A,,N/A,,,,,1
PC-27:0,,10.87,,681.5151978,,9929489,Linear,0.000, ,N/A,,N/A,,,,,2
PC-27:0,,10.94,,686.4751587,,9929489,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:6,,10.93,,739.5056763,,23825,Linear,0.000, ,N/A,,N/A,,,,,1
PC-32:6,,10.86,,744.4599609,,23825,Linear,0.000, ,N/A,,N/A,,,,,3
PC-32:6,,N/F,,N/F,,23825,Linear,0.000, ,N/F,,N/F,,,,,2
PC-35:0,,10.97,,786.6002808,,6695,Linear,0.000, ,N/A,,N/A,,,,,1
PC-35:0,,N/F,,N/F,,6695,Linear,0.000, ,N/F,,N/F,,,,,2
PC-35:0,,N/F,,N/F,,6695,Linear,0.000, ,N/F,,N/F,,,,,3
PC-36:10,,11.05,,770.4730225,,23518,Linear,0.000, ,N/A,,N/A,,,,,1
PC-36:10,,11.05,,787.4993286,,23518,Linear,0.000, ,N/A,,N/A,,,,,2
PC-36:10,,10.94,,792.4549561,,23518,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-31:1,,11.05,,698.4754028,,226797,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-31:1,,N/F,,N/F,,226797,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-31:1,,N/F,,N/F,,226797,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-33:2,,10.99,,702.508606,,539258,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-33:2,,10.99,,724.4904785,,539258,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-33:2,,N/F,,N/F,,539258,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-30:0,,10.93,,664.4920654,,8878802,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-30:0,,10.94,,686.4751587,,8878802,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-30:0,,N/F,,N/F,,8878802,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-31:0,,11.05,,695.5357666,,3576,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-31:0,,N/F,,N/F,,3576,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-31:0,,N/F,,N/F,,3576,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:0,,10.99,,690.5075073,,10665780,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:0,,10.99,,712.489624,,10665780,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:0,,N/F,,N/F,,10665780,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-32:1,,10.99,,688.4922485,,1844120,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-32:1,,10.98,,710.4725342,,1844120,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-32:1,,N/F,,N/F,,1844120,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-44:12,,10.95,,836.5213623,,22974,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-44:12,,11.03,,853.5476074,,22974,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-44:12,,N/F,,N/F,,22974,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DAG/AEG-29:0,,10.99,,650.4765625,,5508317,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-29:0,,10.97,,672.460083,,5508317,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-29:0,,10.93,,667.4996948,,5508317,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,10.91,,716.5223999,,3388298,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-34:2,,10.91,,738.5048828,,3388298,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-34:2,,N/F,,N/F,,3388298,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-34:2,,N/F,,N/F,,3388298,Linear,0.000, ,N/F,,N/F,,,,,4
PE-DAG/AEG-34:2,,N/F,,N/F,,3388298,Linear,0.000, ,N/F,,N/F,,,,,5
PE-DAG/AEG-34:2,,N/F,,N/F,,3388298,Linear,0.000, ,N/F,,N/F,,,,,6
PE-DAG/AEG-35:4,,10.99,,726.5055542,,121573,Linear,0.000, ,N/A,,N/A,,,,,1
PE-DAG/AEG-35:4,,10.97,,748.4855347,,121573,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DAG/AEG-35:4,,N/F,,N/F,,121573,Linear,0.000, ,N/F,,N/F,,,,,2
PE-DAG/AEG-28:0,,11.01,,653.4845581,,13387,Linear,0.000, ,N/A,,N/A,,,,,2
PE-DAG/AEG-28:0,,N/F,,N/F,,13387,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DAG/AEG-28:0,,N/F,,N/F,,13387,Linear,0.000, ,N/F,,N/F,,,,,3
PC-33:5,,11.1,,760.4910278,,1986,Linear,0.000, ,N/A,,N/A,,,,,3
PC-33:5,,N/F,,N/F,,1986,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:5,,N/F,,N/F,,1986,Linear,0.000, ,N/F,,N/F,,,,,2
PC-33:0,,11.09,,765.6152954,,662,Linear,0.000, ,N/A,,N/A,,,,,2
PC-33:0,,N/F,,N/F,,662,Linear,0.000, ,N/F,,N/F,,,,,1
PC-33:0,,N/F,,N/F,,662,Linear,0.000, ,N/F,,N/F,,,,,3
PE-DEG-30:0,,11.13,,658.5151367,,12244,Linear,0.000, ,N/A,,N/A,,,,,3
PE-DEG-30:0,,N/F,,N/F,,12244,Linear,0.000, ,N/F,,N/F,,,,,1
PE-DEG-30:0,,N/F,,N/F,,12244,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-30:1,,11.23,,765.4812012,,3401,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:1,,11.2,,787.4666138,,3401,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-30:1,,N/F,,N/F,,3401,Linear,0.000, ,N/F,,N/F,,,,,2
PC-DEG-26:0,,11.17,,639.4522095,,768,Linear,0.000, ,N/A,,N/A,,,,,2
PC-DEG-26:0,,N/F,,N/F,,768,Linear,0.000, ,N/F,,N/F,,,,,1
PC-DEG-26:0,,N/F,,N/F,,768,Linear,0.000, ,N/F,,N/F,,,,,3
SQDG-30:2,,11.45,,780.4945068,,11343587,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-30:2,,11.45,,785.4502563,,11343587,Linear,0.000, ,N/A,,N/A,,,,,2
SQDG-30:2,,11.48,,763.4677734,,11343587,Linear,0.000, ,N/A,,N/A,,,,,3
SQDG-24:0,,11.67,,683.4056396,,729,Linear,0.000, ,N/A,,N/A,,,,,1
SQDG-24:0,,N/F,,N/F,,729,Linear,0.000, ,N/F,,N/F,,,,,2
SQDG-24:0,,N/F,,N/F,,729,Linear,0.000, ,N/F,,N/F,,,,,3
DGCC-22:4,,11.69,,597.4126587,,1338,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-22:4,,N/F,,N/F,,1338,Linear,0.000, ,N/F,,N/F,,,,,1
DGCC-22:4,,N/F,,N/F,,1338,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG,,11.81,,937.5882568,,79809,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG,,11.8,,954.6174316,,79809,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG,,11.83,,959.5667114,,79809,Linear,0.000, ,N/A,,N/A,,,,,3
DGCC-42:6,,11.84,,844.5737915,,2306,Linear,0.000, ,N/A,,N/A,,,,,1
DGCC-42:6,,11.76,,861.6009521,,2306,Linear,0.000, ,N/A,,N/A,,,,,2
DGCC-42:6,,N/F,,N/F,,2306,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:1,,11.76,,936.6652832,,2026778,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:1,,11.76,,941.6203003,,2026778,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:1,,N/F,,N/F,,2026778,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:1,,11.91,,913.5891724,,459513,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:1,,N/F,,N/F,,459513,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:1,,N/F,,N/F,,459513,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:6,,11.9,,926.5852661,,136340,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:6,,11.93,,909.5580444,,136340,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:6,,11.88,,931.5402222,,136340,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:7,,11.95,,907.5426025,,246935,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:7,,11.89,,924.5713501,,246935,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-34:7,,11.92,,929.5256958,,246935,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:0,,11.91,,915.6030273,,256713,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:0,,N/F,,N/F,,256713,Linear,0.000, ,N/F,,N/F,,,,,1
DGDG-32:0,,N/F,,N/F,,256713,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:2,,11.97,,917.6158447,,19511,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:2,,11.88,,939.6049805,,19511,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-34:2,,N/F,,N/F,,19511,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:4,,11.91,,913.5891724,,461659,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:4,,N/F,,N/F,,461659,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:4,,N/F,,N/F,,461659,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-34:3,,11.91,,915.6030273,,257562,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-34:3,,N/F,,N/F,,257562,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-34:3,,N/F,,N/F,,257562,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-30:0,,12.03,,882.6143188,,29690874,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-30:0,,12.05,,887.569397,,29690874,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-30:0,,N/F,,N/F,,29690874,Linear,0.000, ,N/F,,N/F,,,,,3
DGDG-32:6,,12.18,,898.5545044,,58813,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:6,,12.19,,903.5097046,,58813,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-32:6,,N/F,,N/F,,58813,Linear,0.000, ,N/F,,N/F,,,,,2
DGDG-32:2,,12.26,,889.5841675,,3132,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-32:2,,12.26,,906.6149292,,3132,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-32:2,,N/F,,N/F,,3132,Linear,0.000, ,N/F,,N/F,,,,,3
IS-PC-16:0,,12.31,,524.3720093,,145049838,Linear,0.000, ,N/A,,N/A,,,,,1
IS-PC-16:0,,12.24,,541.3983154,,145049838,Linear,0.000, ,N/A,,N/A,,,,,2
IS-PC-16:0,,12.31,,546.3522949,,145049838,Linear,0.000, ,N/A,,N/A,,,,,3
DGDG-28:0,,12.22,,837.5584717,,7245585,Linear,0.000, ,N/A,,N/A,,,,,1
DGDG-28:0,,12.19,,854.5863037,,7245585,Linear,0.000, ,N/A,,N/A,,,,,2
DGDG-28:0,,12.19,,859.5419312,,7245585,Linear,0.000, ,N/A,,N/A,,,,,3
C16PAF,,12.31,,524.3720093,,145049838,Linear,0.000, ,N/A,,N/A,,,,,1
C16PAF,,12.24,,541.3983154,,145049838,Linear,0.000, ,N/A,,N/A,,,,,2
C16PAF,,12.31,,546.3522949,,145049838,Linear,0.000, ,N/A,,N/A,,,,,3
PC-DEG-30:2,,12.34,,705.590332,,566800,Linear,0.000, ,N/A,,N/A,,,,,1
PC-DEG-30:2,,12.36,,710.5446167,,566800,Linear,0.000, ,N/A,,N/A,,,,,3
PC-DEG-30:2,,N/F,,N/F,,566800,Linear,0.000, ,N/F,,N/F,,,,,2
