Compound,,RT,,Quan Peak,,Response,Curve Type,"Average RF/
Response Ratio",,"Injected
Conc",Units,"Calculated
Conc",Units,Flags,,Manual Flag,Peak Index
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,19
MGDG-30:1,,3.43,,701.5189209,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,20
MGDG-30:1,,3.42,,723.5012207,,40237577,Linear,0.000, ,N/A,ng,N/A,ng,,,,21
MGDG-28:0,,3.53,,692.5302734,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:0,,3.53,,692.5302734,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:0,,3.53,,692.5302734,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:0,,3.53,,692.5302734,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:0,,3.53,,692.5302734,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:0,,3.53,,692.5302734,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:0,,6.76,,697.4887085,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:0,,6.76,,697.4887085,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:0,,6.76,,697.4887085,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:0,,6.76,,697.4887085,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:0,,6.76,,697.4887085,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:0,,6.76,,697.4887085,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-28:0,,1.17,,675.5075073,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,13
MGDG-28:0,,1.17,,675.5075073,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,14
MGDG-28:0,,1.17,,675.5075073,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,15
MGDG-28:0,,1.17,,675.5075073,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,16
MGDG-28:0,,1.17,,675.5075073,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,17
MGDG-28:0,,1.17,,675.5075073,,23033728,Linear,0.000, ,N/A,ng,N/A,ng,,,,18
MGDG-30:0,,6.94,,725.520752,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-30:0,,6.94,,725.520752,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-30:0,,6.94,,725.520752,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-30:0,,3.42,,720.5608521,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-30:0,,3.42,,720.5608521,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-30:0,,3.42,,720.5608521,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-30:0,,8.02,,703.534729,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-30:0,,8.02,,703.534729,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-30:0,,8.02,,703.534729,,118888550,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,7.12,,695.4735718,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-28:1,,7.12,,695.4735718,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
MGDG-28:1,,7.12,,695.4735718,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,3
MGDG-28:1,,7.12,,695.4735718,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,4
MGDG-28:1,,20.33,,673.4862671,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,5
MGDG-28:1,,20.33,,673.4862671,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,6
MGDG-28:1,,20.33,,673.4862671,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,7
MGDG-28:1,,20.33,,673.4862671,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,8
MGDG-28:1,,1.04,,690.5150146,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,9
MGDG-28:1,,1.04,,690.5150146,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,10
MGDG-28:1,,1.04,,690.5150146,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,11
MGDG-28:1,,1.04,,690.5150146,,3735870,Linear,0.000, ,N/A,ng,N/A,ng,,,,12
MGDG-24:0,,7.43,,641.4266357,,2194374,Linear,0.000, ,N/A,ng,N/A,ng,,,,1
MGDG-24:0,,7.43,,641.4266357,,2194374,Linear,0.000, ,N/A,ng,N/A,ng,,,,2
